#{"t_start": 1735094047.6079736, "env_id": "GraspEnv_v3"}
r,l,t
0.180231,2,359.903927
-0.056522,3,359.905723
-2.900657,7,359.908638
-2.112837,8,359.911971
-0.734371,3,359.91418
-5.167485,9,360.287358
-5.015783,9,360.290856
0.975952,1,360.292046
-0.938737,3,360.293829
-5.080969,9,360.29735
-4.552341,9,360.300853
-0.574304,4,360.302943
0.893599,1,360.304102
0.858839,1,360.305227
-8.091569,9,360.308594
-5.417322,9,360.685502
-8.283246,9,360.689074
-5.888168,9,360.692596
-5.20522,9,360.696139
-1.43142,5,360.698961
-0.712945,3,360.700768
-8.299386,9,360.704295
-2.267573,6,360.706983
-8.297266,9,360.710514
-0.018619,2,360.711991
-8.600707,9,361.081516
-4.284976,8,361.0847
-0.610757,5,361.087036
-0.464351,4,361.089069
0.172055,4,361.091146
-1.845652,7,361.094038
-1.069045,3,361.095848
-4.132282,9,361.099307
-1.834302,5,361.101581
-5.357867,9,361.104992
-0.73032,5,361.47427
0.90312,1,361.475469
-7.561505,9,361.478924
-1.206314,4,361.481011
-0.484056,4,361.483047
0.887445,1,361.4842
-5.52983,9,361.487714
0.943546,1,361.48889
-1.782196,4,361.490968
0.871082,1,361.492137
-1.659039,5,361.859869
-4.20955,9,361.863278
-0.631291,3,361.865091
-4.526678,9,361.868527
-0.710708,3,361.870281
0.999744,1,361.871432
-1.167024,5,361.873758
0.285418,2,361.875229
0.000108,2,361.876689
0.045344,2,361.878162
-2.123483,5,362.246794
-5.77224,9,362.250736
-3.778663,9,362.254267
0.843611,1,362.255442
-5.093144,9,362.258908
0.12489,2,362.260387
-1.03384,3,362.262121
-6.545348,9,362.265614
-2.102519,6,362.268247
-6.304143,9,362.271732
-8.021497,9,362.662335
-6.139582,9,362.666374
-0.58932,3,362.668159
-5.8981,9,362.671636
-3.686621,7,362.67455
-5.651951,9,362.678049
-4.775334,9,362.681581
-5.165228,9,362.685107
-2.210896,5,362.687446
-4.186932,9,362.690953
0.932885,1,363.059324
-4.001766,9,363.062838
0.197978,2,363.064348
-0.343969,3,363.066139
-0.042616,4,363.068247
0.830838,1,363.06947
0.145597,2,363.07092
0.031921,2,363.072377
-6.046612,9,363.075871
-4.590038,9,363.079245
-3.006506,9,363.457989
-1.316424,6,363.46061
-4.714465,8,363.463804
-7.859049,9,363.467187
-0.028324,2,363.468595
-0.254839,4,363.470551
-5.893773,9,363.473938
-5.518317,9,363.477257
-7.694838,9,363.480561
0.436374,2,363.481985
0.028287,2,363.853354
-8.327223,9,363.856871
-1.85002,7,363.859852
-5.03949,9,363.863396
-1.678225,6,363.866718
0.870991,1,363.867906
-5.850376,9,363.871453
-5.337813,9,363.875156
-6.786641,9,363.878734
-0.381216,3,363.880541
-4.137164,9,364.264038
-6.262219,9,364.267509
-7.171097,9,364.271036
0.83012,1,364.272213
-4.343806,9,364.275697
-7.7351,9,364.279186
0.062416,2,364.280651
-7.813615,9,364.284113
-3.45927,6,364.286719
-0.879678,3,364.288498
0.699574,2,364.654362
-0.079781,2,364.655791
-5.907862,9,364.659236
0.991257,1,364.660382
-6.472601,9,364.663903
0.905087,1,364.66508
-5.490764,9,364.668517
-0.46154,3,364.67031
-0.051328,2,364.671767
-0.969904,3,364.673598
-5.261137,9,365.050802
-5.914568,9,365.05434
-0.075541,2,365.055843
-0.088441,2,365.05735
-5.35401,9,365.060826
0.944718,1,365.062004
-4.819899,9,365.065562
-1.566491,4,365.067595
-1.497808,5,365.069948
0.328839,3,365.071715
0.999321,1,365.447104
-0.238143,3,365.449264
-0.255929,3,365.451123
-7.118906,9,365.45465
-2.145153,5,365.45698
-1.786034,4,365.459055
-3.232928,8,365.46227
-0.279608,3,365.46409
-6.487034,9,365.467604
-6.070045,9,365.471094
-8.09629,9,365.846133
-6.237853,9,365.849658
-3.536902,7,365.852657
-8.172346,9,365.856153
-3.832898,9,365.859637
-5.449454,9,365.863118
-2.518258,6,365.865827
-6.258229,9,365.869353
0.911806,1,365.870516
-6.595663,9,365.87388
-2.12656,7,366.256684
-0.555464,4,366.258764
-0.009773,2,366.260226
-2.857825,5,366.262563
-3.928488,9,366.266047
0.99002,1,366.267217
-3.349776,9,366.270689
-4.29035,9,366.274193
-6.908469,9,366.277637
-5.855945,9,366.281068
0.990455,1,366.651094
0.875415,1,366.652297
-4.041236,9,366.655775
-4.795508,9,366.659238
-4.57649,9,366.662755
0.875486,1,366.663928
-1.209833,4,366.665982
-1.020278,5,366.668309
-0.89241,4,366.670347
-1.590394,4,366.672395
-1.00092,3,367.057441
-1.341099,4,367.059503
-5.038996,9,367.063021
-1.121947,4,367.065077
-0.10805,2,367.066583
-0.981186,3,367.068333
-5.749465,9,367.071797
-0.680377,4,367.073857
-4.222984,9,367.077314
-5.698542,9,367.080825
-5.254524,9,367.452411
-6.630132,9,367.455908
-0.483439,3,367.457693
-0.414004,3,367.45945
0.855615,1,367.460555
-1.839562,5,367.462898
-1.596164,5,367.465218
-5.194009,9,367.468742
-7.059532,9,367.472217
-3.91653,8,367.47543
-0.429463,3,367.855181
-4.706907,9,367.860312
-5.792712,9,367.86412
-7.611311,9,367.867683
-5.657441,9,367.871169
-1.715616,6,367.873801
-0.578429,4,367.875832
-4.514668,9,367.879288
-0.785857,3,367.88105
-7.378346,9,367.884498
-1.180225,4,368.26969
0.987285,1,368.270958
-0.009488,2,368.272447
0.99149,1,368.273677
0.882029,1,368.274875
-5.663134,9,368.278403
-1.860222,6,368.281082
-0.223011,3,368.283398
-2.612685,7,368.286295
0.40715,2,368.287826
0.885909,1,368.646833
-1.059996,3,368.64862
0.66595,2,368.650048
-5.666455,9,368.653541
0.872412,1,368.654711
0.852582,1,368.655886
0.305482,3,368.657681
0.89535,1,368.658846
-0.832906,3,368.660588
-4.4049,9,368.66412
-8.564317,9,369.053914
-1.853341,6,369.056609
-3.085548,6,369.059309
-7.144102,9,369.062849
0.543926,2,369.064368
-2.058172,5,369.067198
0.625679,2,369.068804
-4.081177,9,369.072263
-1.384237,5,369.074652
0.834879,1,369.075822
0.95753,1,369.453411
-6.780249,9,369.456975
-7.946765,9,369.460559
-0.581394,3,369.462351
-5.915436,9,369.465891
0.406082,2,369.467356
-2.751589,5,369.469722
-5.308718,9,369.473076
0.677083,2,369.474514
0.179984,2,369.475916
0.019016,2,369.854029
-4.06555,9,369.857516
0.476661,2,369.858988
-6.106897,9,369.862514
-1.970218,5,369.864877
-1.207726,6,369.867519
-2.774608,8,369.871472
0.044467,3,369.873218
-0.017002,2,369.874701
-0.686735,3,369.87644
-8.302004,9,370.25317
-2.886762,8,370.256371
-2.036088,9,370.259762
-5.544721,9,370.263216
-3.753996,8,370.26648
-1.427488,4,370.268552
-4.315761,9,370.271945
-5.022999,9,370.275332
-6.679168,9,370.278693
-1.94543,6,370.281223
-7.813691,9,370.657412
-2.239784,7,370.660341
-0.915839,3,370.662137
-1.00865,3,370.663921
-0.947651,5,370.66671
-0.155505,2,370.668355
0.364392,2,370.669887
-5.57102,9,370.673405
-7.168584,9,370.676937
-0.193975,3,370.678741
0.523492,2,371.04937
-0.999747,5,371.051739
-6.058003,9,371.055315
-5.408894,9,371.059575
-5.4109,9,371.063146
-6.973041,9,371.066699
-4.295939,9,371.070124
0.02578,3,371.071844
-8.617993,9,371.075266
-7.484879,9,371.078597
-5.879961,9,371.450919
0.995196,1,371.452094
-3.688349,9,371.455539
-6.594472,9,371.459022
-5.715062,9,371.4626
-0.028805,2,371.464068
0.434081,2,371.465555
-1.800643,5,371.467901
-0.949462,3,371.469683
-6.113634,9,371.473208
-0.979412,5,371.847188
-2.740104,5,371.849598
0.97272,1,371.850896
-0.2419,3,371.852775
-5.546179,9,371.856364
-2.758405,6,371.859014
-0.336486,3,371.860795
0.830888,1,371.861967
-5.385854,9,371.865412
-3.83661,8,371.86922
-2.973871,8,372.247976
-5.607471,9,372.252151
0.689902,2,372.253644
-6.078013,9,372.257128
-6.844796,9,372.260644
-6.232733,9,372.264111
-6.460661,9,372.267615
-0.484818,4,372.26971
-3.153901,9,372.273206
-6.808381,9,372.276731
-1.259475,4,372.651106
-3.509395,7,372.654029
-5.180205,9,372.657531
0.183803,3,372.659303
-5.474292,9,372.662846
-4.839496,9,372.666292
-5.57804,9,372.669752
-1.028208,3,372.67153
-4.242937,9,372.675071
0.013567,2,372.676561
-3.156722,8,373.047127
-0.506004,4,373.049191
-0.80777,3,373.050982
0.967658,1,373.052136
-5.423458,9,373.055627
-7.429874,9,373.059128
0.71983,2,373.060635
0.968389,1,373.061825
-5.31169,9,373.06532
-5.252538,9,373.068866
0.843973,1,373.440067
-7.025507,9,373.44359
0.964398,1,373.444755
-0.090663,2,373.446185
0.891254,1,373.447355
-0.953206,3,373.449128
0.449339,2,373.450612
-2.535423,6,373.453216
-5.602959,9,373.456684
-3.623174,7,373.459602
-1.087792,4,373.827746
-4.295569,9,373.831284
-5.912963,9,373.835341
-4.629856,9,373.838823
0.837806,1,373.840019
-0.525763,3,373.841811
-1.499112,5,373.844173
-2.825501,8,373.84742
-2.545458,5,373.849767
-5.082351,9,373.853325
-5.627625,9,374.225933
0.476917,2,374.227396
0.517273,2,374.228892
-0.281096,3,374.230668
-3.052736,6,374.233345
-0.843263,3,374.235476
-4.065828,9,374.239022
0.142906,3,374.240816
0.89538,1,374.24198
-0.46904,3,374.243742
0.961193,1,374.624013
-3.416981,8,374.627434
-6.457062,9,374.631108
0.874499,1,374.632296
-0.57786,3,374.634489
-4.120716,9,374.63812
-6.369501,9,374.641681
-0.073444,3,374.643437
-1.082309,3,374.645229
0.862967,1,374.646389
-0.793948,4,375.030531
-5.840247,9,375.033996
0.891583,1,375.035164
-5.10683,9,375.038622
-6.260414,9,375.042154
0.9587,1,375.043325
-6.774201,9,375.046802
-8.303235,9,375.050282
-0.080262,2,375.05177
-5.464799,9,375.055241
-7.904363,9,375.423155
-1.123874,3,375.424945
0.89061,1,375.426144
-5.970338,9,375.429642
-2.139325,6,375.432295
0.976031,1,375.433485
-7.046094,9,375.436957
-5.344045,9,375.440507
0.892597,1,375.441654
-3.088127,7,375.444577
-4.60623,9,375.820037
-1.023501,3,375.821825
-3.205148,9,375.825323
-4.858056,9,375.828754
-0.009284,2,375.830233
-4.637019,9,375.833788
-2.889312,7,375.836741
-5.752143,9,375.840179
-0.791718,4,375.842209
-2.050365,6,375.844743
-0.28534,3,376.211424
-0.561734,3,376.213195
-7.09384,9,376.216682
-5.312985,9,376.220219
-0.138812,3,376.222016
-1.737559,5,376.224422
0.898366,1,376.225638
-1.043357,3,376.227402
0.84711,1,376.228564
-5.823193,9,376.232306
-3.589226,9,376.602327
-5.672892,9,376.605775
0.853007,1,376.606936
-5.387144,9,376.610521
0.86258,1,376.611714
0.13029,2,376.613205
-7.088854,9,376.616714
-5.421525,9,376.620266
-6.615813,9,376.623754
-3.16444,8,376.626951
-0.614757,3,376.994111
-1.078509,4,376.99619
-4.270075,9,376.999696
0.32181,2,377.001225
-1.082453,3,377.002985
-6.398224,9,377.006432
-7.162773,9,377.009909
-6.434998,9,377.013412
-1.92692,6,377.016052
-0.89529,3,377.017919
0.090395,2,377.38975
-1.188641,5,377.392114
-2.257945,6,377.394737
0.926217,1,377.395929
0.670439,2,377.397407
-2.550408,7,377.400305
0.986318,1,377.401462
-1.834321,5,377.40379
0.832346,1,377.404946
-6.15073,9,377.408404
-1.933312,6,377.793028
-0.075487,2,377.794512
0.088711,4,377.796561
0.192737,2,377.798028
-1.186163,6,377.800619
0.384198,2,377.802122
-0.691473,3,377.803893
0.229544,3,377.805794
-1.427111,4,377.807872
-5.303527,9,377.811389
-1.366435,6,378.188556
0.897449,1,378.189756
-1.114457,4,378.191814
0.820644,1,378.193003
-8.697529,9,378.196466
0.687775,2,378.197952
-5.440835,9,378.201437
-5.345552,9,378.204989
-1.766375,6,378.207641
-1.647386,7,378.210536
-2.399832,6,378.619169
-1.846184,5,378.622275
-5.930924,9,378.625711
-6.326458,9,378.6292
-1.454267,5,378.631571
-2.8553,7,378.634875
-5.512612,9,378.638358
-7.687205,9,378.64184
-1.624695,6,378.644442
-1.704843,5,378.646779
-0.118904,2,379.031156
-1.146738,4,379.033223
-2.720192,6,379.03591
-1.1111,4,379.037957
0.841819,1,379.039152
-6.4005,9,379.042681
-7.649858,9,379.046184
-5.944202,9,379.049671
-4.435755,9,379.053241
-0.812132,4,379.055319
-0.167911,2,379.44092
0.192654,2,379.442401
-5.23194,9,379.445877
0.170221,2,379.447379
-0.044122,4,379.449471
-7.377277,9,379.452946
0.101404,2,379.454479
-2.378007,8,379.457717
0.973889,1,379.458879
-3.604319,9,379.462283
-2.39914,5,379.845177
-6.429446,9,379.848677
-1.2774,5,379.851069
0.138205,2,379.85269
0.91585,1,379.853867
-2.555432,5,379.85621
-0.348077,4,379.858268
-6.314256,9,379.861716
-5.510246,9,379.865207
-6.998888,9,379.868675
0.906828,1,380.249384
-1.526916,4,380.251652
0.504027,2,380.253261
-7.894861,9,380.256767
-3.285299,9,380.260209
-4.93692,9,380.263702
-7.011347,9,380.267292
-5.111235,9,380.27088
-0.082992,3,380.272697
-8.171863,9,380.2763
0.872335,1,380.645521
-5.708454,9,380.649005
0.858525,1,380.650294
0.293116,2,380.651912
0.389057,3,380.653704
0.127148,2,380.655181
0.83267,1,380.656358
-1.49529,4,380.658467
0.029826,3,380.660233
-6.667542,9,380.663715
-2.040561,8,381.043414
-0.273475,3,381.045213
-1.070722,3,381.046999
-1.033905,5,381.049351
-0.236832,3,381.051129
-5.497972,9,381.055102
-2.362534,5,381.057483
-0.565203,3,381.059273
-5.089079,9,381.062789
-7.40245,9,381.066342
-6.218388,9,381.440868
-6.379809,9,381.444496
-0.620673,3,381.446275
-1.400158,6,381.449353
0.152465,2,381.450817
-1.573045,6,381.453756
-0.621633,3,381.45554
-7.101288,9,381.459115
0.875831,1,381.460273
-3.208247,7,381.463213
-7.28461,9,381.868244
-4.39401,9,381.872066
-1.475205,6,381.874744
-4.692809,9,381.878213
-0.065149,2,381.879719
-5.775114,9,381.883274
-0.132224,3,381.885044
-0.324095,3,381.887097
-3.144197,7,381.890078
0.830833,1,381.891277
-1.413937,6,382.283476
-2.23922,6,382.286217
-0.734847,3,382.288018
-2.150516,5,382.290354
-6.351427,9,382.29385
-5.16241,9,382.297388
-4.485701,9,382.300886
-1.661667,4,382.302981
-4.569161,9,382.306435
-0.14782,2,382.307937
-0.136549,2,382.703699
-7.038616,9,382.707499
-0.660361,3,382.709324
-0.595553,5,382.7117
-6.485703,9,382.715283
-5.713281,9,382.719198
-2.806906,6,382.722027
-4.183547,9,382.72561
-7.384586,9,382.72914
-1.628528,5,382.731529
0.319305,2,383.123011
0.157129,2,383.12453
-7.180662,9,383.128066
0.860293,1,383.129265
-5.256698,9,383.132781
0.11294,3,383.134578
-4.653313,9,383.138702
-5.799303,9,383.142272
-0.204769,3,383.14406
-2.384276,9,383.147609
-4.346553,8,383.528883
-6.376038,9,383.532532
-0.213622,3,383.534358
-0.311466,3,383.536112
0.080672,2,383.537607
-4.570581,9,383.541082
-5.825786,9,383.544536
0.141281,3,383.54631
-1.107406,3,383.548121
-1.802826,5,383.550915
-1.764326,4,383.936387
0.449159,2,383.93802
-1.228789,4,383.940127
0.173872,2,383.941648
-5.879246,9,383.945188
-4.642413,8,383.948429
-1.860709,6,383.951068
-1.339835,4,383.953905
-8.702241,9,383.957411
-5.650603,9,383.960916
-2.946606,6,384.366757
-1.216809,5,384.37147
0.989446,1,384.37268
-0.811258,3,384.374473
-1.37946,5,384.376809
-1.209496,4,384.378888
-2.408177,8,384.382413
-0.307943,3,384.385057
0.886001,1,384.386239
-0.440338,3,384.388011
-6.129297,9,384.767717
-1.771173,5,384.770598
-1.058767,3,384.772403
-0.969597,5,384.77477
-0.042162,2,384.776226
-6.218577,9,384.779736
-1.326987,4,384.781798
-5.739584,9,384.785344
-6.7878,9,384.788883
-7.314377,9,384.792354
-8.161301,9,385.190964
-5.12103,9,385.194464
0.843499,1,385.195623
0.757897,2,385.197097
-0.513516,3,385.199194
-0.565212,4,385.201314
0.13096,2,385.202779
-8.337722,9,385.207816
-8.110769,9,385.211298
0.978129,1,385.21248
-7.370481,9,385.639464
0.601101,2,385.641004
-1.253202,4,385.643118
-1.036465,3,385.644955
-6.541458,9,385.648647
-0.921446,4,385.650825
-1.678854,5,385.653554
-4.007441,9,385.657028
-7.802109,9,385.660471
-4.205073,9,385.663939
-6.789555,9,386.043182
-1.543387,5,386.045581
-8.022495,9,386.049082
-6.401976,9,386.0526
-1.158914,5,386.05529
-5.36019,9,386.058809
-0.846254,3,386.060586
-5.727457,9,386.064103
-1.072253,4,386.066165
-1.644117,4,386.068244
-6.437072,9,386.437714
-3.827321,9,386.44125
-0.851971,3,386.443087
-2.407824,7,386.44601
0.963453,1,386.447198
-5.969963,9,386.450747
-0.559457,4,386.45287
-7.202237,9,386.456315
-1.241131,4,386.458362
0.466144,2,386.459827
-5.780151,9,386.838358
-6.088513,9,386.842028
-5.169531,9,386.84566
-0.842753,3,386.847502
0.958267,1,386.848671
-7.409054,9,386.852221
-6.326333,9,386.856005
0.107204,3,386.857784
-0.378822,3,386.859598
0.953486,1,386.860771
-1.03244,3,387.233042
-1.678979,5,387.235432
0.896466,1,387.236616
-1.563075,5,387.239008
0.970597,1,387.240169
0.911287,1,387.241346
-8.744486,9,387.244839
-5.065997,9,387.248368
0.985914,1,387.249519
-0.990299,3,387.251328
-2.320291,9,387.631524
-3.464118,6,387.634192
-0.444288,3,387.635966
-5.732508,9,387.639497
0.522783,3,387.641306
-7.072717,9,387.644776
-4.877538,9,387.648288
-5.73419,9,387.651767
-0.758572,5,387.654106
-6.955906,9,387.657624
-4.663159,9,388.040054
-5.38321,9,388.043595
-5.518737,9,388.047151
-1.251035,4,388.049527
0.679397,2,388.050985
-7.863086,9,388.054895
-5.275287,9,388.058426
0.964821,1,388.059593
0.303223,2,388.06107
-5.626926,9,388.064595
-0.129902,2,388.451467
-1.865988,4,388.453965
-5.703274,9,388.457533
0.91446,1,388.458701
-1.415536,5,388.461057
-3.108103,8,388.464296
-6.990799,9,388.46843
-0.974182,3,388.470634
-5.40761,9,388.474156
0.95977,1,388.475374
-5.180918,9,388.868322
-0.527068,4,388.870619
-8.821932,9,388.874196
-0.6279,3,388.876022
-3.999165,9,388.879593
-6.132021,9,388.883541
-1.602336,5,388.885915
-0.236342,3,388.887842
-3.093303,8,388.892942
-1.444202,5,388.895483
-0.653838,3,389.316621
-5.824461,9,389.320152
0.108175,2,389.321669
-0.061659,2,389.323156
-0.021981,2,389.324618
-0.765753,3,389.326381
-6.225263,9,389.329883
0.942706,1,389.331078
0.919384,1,389.332238
0.432697,2,389.333745
-5.553998,9,389.714587
-0.233986,3,389.716376
-2.837614,8,389.719627
-1.671858,4,389.722061
-4.805004,9,389.725584
0.371915,2,389.727081
0.293625,2,389.728541
-8.579101,9,389.732074
0.017001,2,389.733569
-8.331496,9,389.737035
-0.615135,4,390.115408
-0.289014,3,390.117217
0.945882,1,390.118432
-1.519422,5,390.120809
-5.983567,9,390.124367
-3.544062,8,390.127603
0.955389,1,390.128813
-0.029476,2,390.130335
-1.665341,6,390.132946
-5.087328,9,390.136488
-1.441024,5,390.515805
-3.847297,8,390.519038
-5.109353,9,390.522618
-6.066549,9,390.526088
-0.378656,4,390.528172
-0.902417,4,390.530272
-2.268075,6,390.532879
-1.63434,5,390.535208
-0.380759,3,390.537044
-0.089012,2,390.538528
0.866651,1,390.934789
-6.393935,9,390.938312
0.956569,1,390.939503
0.081595,2,390.940961
0.164115,2,390.942465
-1.112753,4,390.944501
-1.022179,3,390.94627
-6.041091,9,390.949782
-1.973725,6,390.952443
-6.407319,9,390.956003
0.843051,1,391.344714
0.84218,1,391.345911
0.293848,2,391.347403
-8.009307,9,391.350898
-3.337637,8,391.354405
0.525918,3,391.356281
-0.003484,2,391.357942
0.870578,1,391.359164
-0.460071,3,391.360952
-2.961973,7,391.363917
-2.217723,7,391.741027
-5.294691,9,391.744782
0.201229,2,391.746366
-6.644167,9,391.749882
-0.245555,4,391.751993
-6.920722,9,391.755972
-0.807605,3,391.757762
0.986769,1,391.758916
-5.966683,9,391.762383
-3.996421,9,391.766008
-2.257028,5,392.139185
0.977617,1,392.14036
-8.404433,9,392.143832
-3.162055,7,392.146791
-3.674139,9,392.150526
0.857329,1,392.151701
-3.317637,6,392.154362
-4.97782,9,392.157865
-0.860327,4,392.159934
-5.406681,9,392.16342
-2.936907,6,392.534586
-8.390442,9,392.538416
-2.685838,8,392.541644
-0.278732,4,392.543729
-3.780053,9,392.547238
-6.40636,9,392.551234
-1.054683,3,392.55301
-0.468167,3,392.55484
0.862733,1,392.556039
0.842499,1,392.557205
0.023427,2,392.924423
0.897,1,392.925615
0.988698,1,392.926766
-3.513229,6,392.929409
-2.221633,6,392.93205
0.906898,1,392.933243
-7.049382,9,392.936719
-0.655008,3,392.938519
-2.856218,6,392.941128
-7.190084,9,392.944617
-0.794179,3,393.310148
-0.475147,3,393.31198
0.929028,1,393.313174
-0.094498,2,393.314774
-1.597511,6,393.317506
-1.513955,4,393.319586
-7.607919,9,393.323325
0.933117,1,393.324479
0.971182,1,393.325621
-1.260406,4,393.327654
-2.623581,5,393.707942
0.848485,1,393.709119
-0.730067,3,393.710858
-4.997349,9,393.714379
-0.885431,4,393.716604
-2.443061,5,393.719193
-0.18225,4,393.721498
-0.242764,4,393.723577
0.942085,1,393.724759
-6.846508,9,393.728205
-0.934106,4,394.099581
-1.499637,8,394.102802
-5.821729,9,394.106272
-0.139321,2,394.108526
-6.357099,9,394.112079
-1.538241,7,394.115108
0.812162,1,394.116288
-2.888632,8,394.119512
-7.135406,9,394.123083
-7.308753,9,394.126546
-1.115685,5,394.503278
-3.659988,8,394.506473
-0.959055,3,394.508264
-2.69632,6,394.510874
-4.650869,9,394.514424
-4.940433,8,394.517724
-8.021944,9,394.52116
-0.272215,3,394.522871
-5.351293,9,394.526246
-1.782255,6,394.528736
-5.201077,9,394.919293
0.951491,1,394.920485
-0.026678,3,394.922294
0.862945,1,394.923482
-1.002612,3,394.925242
0.890794,1,394.926391
-5.581013,9,394.929907
-4.446549,9,394.933389
0.923998,1,394.93457
-0.139865,3,394.936355
-8.689942,9,395.31291
-1.287858,5,395.315277
0.822986,1,395.31646
-3.571698,7,395.319341
0.461478,2,395.320802
-0.9989,3,395.322609
-4.755711,9,395.326084
-8.097135,9,395.329572
-1.09622,5,395.331846
-7.00096,9,395.335234
-1.056229,4,395.710919
-7.715268,9,395.714627
-4.800923,9,395.718225
-0.01375,2,395.719699
0.977548,1,395.720878
-5.190444,9,395.724514
-2.020146,8,395.727777
-0.01751,2,395.729282
-4.575102,9,395.733387
-4.288002,9,395.736988
0.835318,1,396.106812
-1.5614,5,396.109249
-6.080761,9,396.112852
-4.911449,9,396.116396
-7.479997,9,396.120653
-2.291297,5,396.123032
-0.460047,4,396.125132
-6.364507,9,396.128592
0.25707,2,396.130093
0.935747,1,396.131274
-4.30959,9,396.504464
0.480574,2,396.505964
-0.670709,3,396.507714
0.150612,2,396.509162
0.927711,1,396.510321
0.246951,2,396.511766
-4.085903,9,396.515226
0.241569,2,396.516704
0.965021,1,396.517848
-1.559625,5,396.520155
-5.344705,9,396.90191
-0.016976,3,396.903735
-6.932436,9,396.907443
-4.541416,9,396.911018
0.183755,2,396.912467
0.001739,2,396.91395
-0.034031,2,396.915441
0.891881,1,396.916605
-1.595697,5,396.919026
-4.43244,9,396.922622
-6.551664,9,397.303741
-6.296305,9,397.307677
-1.208619,5,397.310256
-0.100798,3,397.312143
-2.262335,7,397.315142
-0.450461,4,397.317342
-5.028442,9,397.320832
-5.107341,9,397.324512
-0.378399,4,397.32662
-7.776917,9,397.329975
0.982177,1,397.705587
-7.817724,9,397.708951
-0.160875,3,397.710655
0.212806,2,397.71205
-2.35708,7,397.714844
-2.172749,6,397.717405
-1.414882,5,397.719656
-5.161169,9,397.723014
-0.038083,4,397.724968
-1.795772,7,397.727771
-7.625949,9,398.107735
0.829927,1,398.108986
-1.087594,3,398.110759
-5.598901,9,398.114273
-1.282291,5,398.116617
-1.362778,4,398.118692
0.115196,2,398.12019
0.92047,1,398.121358
-0.888363,3,398.123101
0.81035,1,398.124306
-0.964922,4,398.497895
-4.26062,9,398.501827
-5.783815,9,398.505373
-6.834144,9,398.508845
0.965108,1,398.510032
-1.59721,5,398.512383
0.906428,1,398.513566
-0.650412,4,398.515623
-7.067799,9,398.519165
-6.484855,9,398.522647
0.597733,2,398.893889
-2.365417,8,398.897053
-6.352203,9,398.900977
-7.702051,9,398.904427
-2.107236,7,398.907338
0.823393,1,398.908519
0.87374,1,398.909701
-1.634756,4,398.911766
-6.164766,9,398.915216
-0.103708,2,398.916692
-0.339066,3,399.303108
-6.086893,9,399.306701
-6.943024,9,399.31017
-0.81697,3,399.311922
0.811603,1,399.313126
0.363722,2,399.31461
0.621566,2,399.316088
-5.262207,9,399.319572
-1.445824,5,399.32195
-8.399052,9,399.32529
-0.182979,3,399.706376
-1.312423,6,399.70903
-0.763743,3,399.710813
-3.099293,7,399.713762
0.87299,1,399.71502
-1.018047,3,399.716859
-0.067831,2,399.718318
0.842833,1,399.719503
-8.109512,9,399.723081
-0.91522,3,399.724895
-8.308523,9,400.088593
0.936864,1,400.089789
0.942179,1,400.091001
-5.583712,9,400.094514
0.961593,1,400.095695
-5.540515,9,400.099186
-5.787522,9,400.102773
-2.626316,5,400.105104
0.021958,3,400.106947
-2.393084,9,400.110444
-2.019661,6,400.504705
-6.214424,9,400.508398
-7.751703,9,400.511935
-5.135179,9,400.515656
0.602215,2,400.517242
-4.927343,9,400.52079
-2.274111,7,400.523998
-5.434697,9,400.527447
0.938519,1,400.528627
-4.386715,9,400.532549
-2.27434,7,400.905853
-0.064767,2,400.907356
-4.011473,9,400.911588
-4.781651,9,400.915193
-0.673435,3,400.91703
-0.215699,5,400.919373
-5.197397,9,400.922895
0.864572,1,400.92408
-0.958231,3,400.925843
0.924489,1,400.927007
-6.158812,9,401.300372
-4.574973,9,401.303885
-4.964197,9,401.307459
-6.40726,9,401.31093
-0.747565,3,401.312714
-5.548085,9,401.316202
0.841153,1,401.317413
-2.993654,8,401.320601
-7.731427,9,401.324
0.194381,2,401.325408
-4.986678,9,401.700608
-7.380838,9,401.704153
0.06791,2,401.705677
0.022359,2,401.707269
0.03385,2,401.708729
-2.54851,5,401.711076
-4.205632,9,401.714558
-5.879206,9,401.718366
-7.490048,9,401.721884
0.108077,2,401.723408
-2.705983,5,402.098469
-6.673391,9,402.101979
0.988379,1,402.103191
-3.566366,9,402.106635
-6.062876,9,402.110095
-6.767379,9,402.113543
-3.929446,8,402.116745
-4.015043,9,402.12025
-0.245121,3,402.121981
-3.976022,9,402.125416
-0.921098,5,402.515179
0.041657,2,402.516696
-1.849718,7,402.519586
0.834439,1,402.520764
-0.956459,3,402.522537
0.944997,1,402.523712
-5.690608,9,402.527205
-0.937788,3,402.529001
-7.493056,9,402.532442
-1.24342,6,402.535111
-7.699969,9,402.92324
0.861925,1,402.924491
0.343661,2,402.925978
0.033524,2,402.927417
-5.27699,9,402.930899
0.821555,1,402.932054
-1.084775,5,402.934416
-5.545502,9,402.937868
-1.418361,8,402.94103
-5.334273,9,402.944376
-5.391556,9,403.32161
0.110386,2,403.32309
-2.503324,8,403.326272
-7.716983,9,403.329775
-3.800347,7,403.33272
0.092935,2,403.33421
-8.313281,9,403.337685
0.96481,1,403.338841
-2.479695,9,403.342301
-4.059748,9,403.345795
-5.052917,9,403.714787
-5.902777,9,403.718321
-0.021565,2,403.719827
-6.139289,9,403.723288
0.893689,1,403.724498
0.182789,2,403.725977
-6.846628,9,403.72948
0.079087,2,403.730977
