time/total_timesteps,time/fps,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
171918,292,29036,587,,,0.2962562143802643,0.022055333480238914,1.486633539199829,141917,2.689350128173828,9.913980920039887e-05
171940,292,29040,587,,,0.2064349353313446,0.02207421138882637,1.4426853656768799,141939,2.552395820617676,9.913969959773777e-05
171970,292,29044,587,,,0.19445180892944336,0.022078396752476692,1.3962719440460205,141969,2.6086738109588623,9.913955013975884e-05
171990,292,29048,587,,,-0.19070696830749512,0.022075043991208076,1.5046288967132568,141989,2.5392043590545654,9.913945050123137e-05
172000,,,,-2.3025088,5.8,-0.27486467361450195,0.02207917533814907,1.6410386562347412,141999,2.4179763793945312,9.91394006820052e-05
172013,292,29052,587,,,-0.2187938392162323,0.02208433486521244,1.591713309288025,142012,2.579585552215576,9.913933591704859e-05
172028,292,29056,587,,,0.12794461846351624,0.022089706733822823,1.810807228088379,142027,2.642169952392578,9.913926118830509e-05
172050,292,29060,588,,,-0.04176992177963257,0.022089270874857903,1.6652774810791016,142049,2.5803122520446777,9.913915158624983e-05
172070,292,29064,588,,,-0.2927704453468323,0.022093815729022026,1.7688002586364746,142069,2.4727180004119873,9.913905194812294e-05
172092,292,29068,588,,,0.49936607480049133,0.02209615893661976,1.6650967597961426,142091,2.643038749694824,9.913894234629901e-05
172100,,,,-1.1858961,3.5,0.29070496559143066,0.022103993222117424,1.510483741760254,142099,2.621320962905884,9.913890249112035e-05
172108,292,29072,588,,,0.5290597677230835,0.022111348807811737,1.4953830242156982,142107,2.595097064971924,9.913886263595771e-05
172133,292,29076,588,,,0.4477318525314331,0.022141708061099052,1.5091402530670166,142132,2.6132750511169434,9.913873808867775e-05
172144,292,29080,588,,,0.5375304818153381,0.022150620818138123,1.5844722986221313,142143,2.5400795936584473,9.913868328792412e-05
172168,292,29084,588,,,-0.23775658011436462,0.022162500768899918,1.6942778825759888,142167,2.5666136741638184,9.913856372274866e-05
172193,292,29088,588,,,0.07781240344047546,0.02216912806034088,1.4202463626861572,142192,2.603029251098633,9.913843917584421e-05
172200,,,,-4.0833867999999995,6.5,0.15472202003002167,0.02217438817024231,1.6694355010986328,142199,2.642167329788208,9.9138404302739e-05
172210,292,29092,588,,,0.08300136029720306,0.022180447354912758,1.6867308616638184,142209,2.595285654067993,9.913835448403857e-05
172228,292,29096,588,,,0.4592309892177582,0.022192487493157387,2.0115127563476562,142227,2.668105363845825,9.913826481044085e-05
172254,292,29100,588,,,0.3399573266506195,0.02219715341925621,1.4082005023956299,142253,2.6425466537475586,9.913813528205402e-05
172276,292,29104,588,,,-0.05832648277282715,0.022185375913977623,1.6384053230285645,142275,2.716188430786133,9.913802568124351e-05
172297,292,29108,589,,,-0.06351634860038757,0.022172706201672554,1.629011631011963,142296,2.4210896492004395,9.913792106240104e-05
172300,,,,-2.3695698,5.1,-0.004928193986415863,0.022172505035996437,1.8561687469482422,142299,2.558917284011841,9.913790611686112e-05
172328,292,29112,589,,,0.57817143201828,0.022193333134055138,1.5664491653442383,142327,2.5362515449523926,9.913776662526394e-05
172343,292,29116,589,,,0.4979493021965027,0.02220950834453106,1.6482288837432861,142342,2.6138086318969727,9.913769189770334e-05
172366,292,29120,589,,,-0.4026234745979309,0.022214217111468315,1.5710147619247437,142365,2.5906386375427246,9.913757731555312e-05
172380,292,29124,589,,,-0.2802909314632416,0.022207019850611687,1.6011348962783813,142379,2.4740560054779053,9.913750756996132e-05
172400,,,,-2.9540678999999996,6.3,0.04283067584037781,0.022214069962501526,1.5394344329833984,142399,2.573251247406006,9.913740793348671e-05
172408,292,29128,589,,,0.03897105157375336,0.022218778729438782,1.4894002676010132,142407,2.6067161560058594,9.91373680789249e-05
172434,292,29132,589,,,0.7652626633644104,0.022221054881811142,1.616946816444397,142433,2.6634130477905273,9.91372385517097e-05
172452,292,29136,589,,,-0.19426356256008148,0.022229373455047607,1.4546037912368774,142451,2.469862937927246,9.913714887912138e-05
172469,292,29140,589,,,-0.24082788825035095,0.0222305990755558,1.7839792966842651,142468,2.600583076477051,9.9137064188418e-05
172485,292,29144,589,,,0.18734736740589142,0.02222546376287937,1.7950389385223389,142484,2.5159993171691895,9.91369844795868e-05
172500,,,,-2.2694365999999997,5.6,-0.842792272567749,0.022226396948099136,1.6791067123413086,142499,2.5633139610290527,9.913690975261575e-05
172508,292,29148,589,,,0.1457914412021637,0.022223038598895073,1.407581090927124,142507,2.7033162117004395,9.913686989825421e-05
172532,292,29152,589,,,0.7234741449356079,0.022217797115445137,1.7308101654052734,142531,2.542494535446167,9.913675033526576e-05
172563,292,29156,590,,,-0.07090884447097778,0.022193841636180878,1.555641770362854,142562,2.483717441558838,9.913659589995242e-05
172576,292,29160,590,,,-0.05176341533660889,0.022183317691087723,1.5584335327148438,142575,2.831911087036133,9.913653113682812e-05
172600,,,,-3.384177,6.6,-0.030284017324447632,0.022156229242682457,1.7080726623535156,142599,2.536113739013672,9.913641157424821e-05
172606,292,29164,590,,,-0.6873285174369812,0.022155040875077248,1.7948601245880127,142605,2.616159439086914,9.913638168362578e-05
172629,292,29168,590,,,-0.5250532031059265,0.02214287407696247,1.501510500907898,142628,2.4245736598968506,9.91362671029899e-05
172651,292,29172,590,,,-0.3809121549129486,0.022142160683870316,1.4377644062042236,142650,2.566011905670166,9.913615750424472e-05
172676,292,29176,590,,,0.048072196543216705,0.02212795987725258,1.5170423984527588,142675,2.5678296089172363,9.913603296036318e-05
172700,,,,-2.0336094000000005,5.4,0.29252636432647705,0.022151729092001915,1.4214074611663818,142699,2.415626287460327,9.91359133983841e-05
172704,292,29180,590,,,0.7492586970329285,0.02215583249926567,1.6906507015228271,142703,2.7959256172180176,9.913589347140162e-05
172727,292,29184,590,,,-0.36949002742767334,0.022145291790366173,1.3953585624694824,142726,2.474790573120117,9.913577889133e-05
172762,292,29188,590,,,-0.10796080529689789,0.02210806868970394,1.4144853353500366,142761,2.585620403289795,9.913560453060558e-05
172783,292,29192,590,,,-0.4174289405345917,0.022115137428045273,1.5801115036010742,142782,2.5448384284973145,9.913549991431812e-05
172800,,,,-2.7116987999999997,5.1,0.40042805671691895,0.022122325375676155,1.6060423851013184,142799,2.524775981903076,9.913541522502342e-05
172800,292,29196,591,,,,,,,,
172816,292,29200,591,,,-0.5472792983055115,0.022121945396065712,1.3838626146316528,142815,2.5862174034118652,9.913533551751803e-05
172842,292,29204,591,,,-0.4075360894203186,0.022129716351628304,1.3291945457458496,142841,2.6977741718292236,9.913520599295844e-05
172866,292,29208,591,,,-0.35523927211761475,0.022147398442029953,1.4300434589385986,142865,2.468489646911621,9.913508643197672e-05
172892,292,29212,591,,,-0.05244596302509308,0.022159744054079056,1.392453670501709,142891,2.562873363494873,9.913495690774258e-05
172900,,,,-1.9098255000000002,5.4,0.8636665940284729,0.022165825590491295,1.7210843563079834,142899,2.657464027404785,9.913491705416612e-05
172920,292,29216,591,,,0.465278685092926,0.02218429185450077,1.5118106603622437,142919,2.527655601501465,9.913481742029507e-05
172939,292,29220,591,,,0.5781981945037842,0.022191286087036133,1.5016967058181763,142938,2.5238735675811768,9.913472276821032e-05
172957,292,29224,591,,,0.5139484405517578,0.022202331572771072,1.9237325191497803,142956,2.609926462173462,9.91346330978976e-05
172974,292,29228,591,,,-0.7612432241439819,0.02220267429947853,1.4131624698638916,142973,2.5345473289489746,9.91345484093434e-05
172992,292,29232,591,,,0.26032888889312744,0.02220728062093258,1.8254029750823975,142991,2.4894747734069824,9.913445873918839e-05
173000,,,,-1.0334755999999998,4.3,0.10662797093391418,0.02221371978521347,1.7193596363067627,142999,2.557741165161133,9.91344188858122e-05
173016,292,29236,591,,,0.044696226716041565,0.022229311987757683,1.6723575592041016,143015,2.642667293548584,9.91343391791079e-05
173047,292,29240,592,,,-0.1225922554731369,0.022227520123124123,1.7695151567459106,143046,2.5128841400146484,9.913418474755066e-05
173081,292,29244,592,,,-0.7674153447151184,0.02223675325512886,1.975388526916504,143080,2.58172607421875,9.913401537128064e-05
173100,,,,-2.7121585,5.9,-0.08762259781360626,0.02224491536617279,1.4639103412628174,143099,2.4957170486450195,9.913392071996167e-05
173105,292,29248,592,,,-0.01781812310218811,0.02224774658679962,1.505516767501831,143104,2.521148920059204,9.913389581173485e-05
173119,292,29252,592,,,0.18862980604171753,0.02225945144891739,1.6119945049285889,143118,2.6046791076660156,9.913382606873307e-05
173141,292,29256,592,,,0.17528393864631653,0.022277534008026123,1.4211503267288208,143140,2.616729736328125,9.913371647268655e-05
173160,292,29260,592,,,0.28506672382354736,0.022292235866189003,1.5035593509674072,143159,2.4858388900756836,9.913362182165297e-05
173190,292,29264,592,,,0.20831094682216644,0.022310372442007065,1.6701321601867676,143189,2.582852602005005,9.913347237283655e-05
173200,,,,-4.7029651999999995,6.8,-0.09183269739151001,0.02231304720044136,1.7692625522613525,143199,2.5816469192504883,9.91334225566145e-05
173214,292,29268,592,,,0.0017204731702804565,0.022322142496705055,1.5970737934112549,143213,2.502044200897217,9.913335281394566e-05
173237,292,29272,592,,,0.260013222694397,0.022341761738061905,1.6368110179901123,143236,2.5848989486694336,9.913323823681052e-05
173258,292,29276,592,,,-0.12897774577140808,0.022345032542943954,1.5342494249343872,143257,2.5338072776794434,9.913313362302017e-05
173270,292,29280,592,,,-0.1862422674894333,0.02234017290174961,1.6136834621429443,143269,2.608351707458496,9.913307384376095e-05
173294,292,29284,593,,,0.9820626974105835,0.022352518513798714,1.624895691871643,143293,2.47301983833313,9.91329542853507e-05
173300,,,,-2.1280178,5.3,0.46462544798851013,0.02236340381205082,1.6638011932373047,143299,2.6001064777374268,9.913292439577066e-05
173316,292,29288,593,,,0.639765739440918,0.022379843518137932,1.6877892017364502,143315,2.4672417640686035,9.913284469026795e-05
173337,292,29292,593,,,0.15102076530456543,0.022394146770238876,1.6910154819488525,143336,2.5893726348876953,9.913274007689292e-05
173357,292,29296,593,,,0.2057957798242569,0.022394463419914246,1.5785709619522095,143356,2.6422998905181885,9.91326404452098e-05
173383,292,29300,593,,,0.009437456727027893,0.02239255979657173,1.3970401287078857,143382,2.6397809982299805,9.913251092417145e-05
173400,,,,-2.6120770999999996,5.5,0.2621610164642334,0.022370271384716034,1.7686543464660645,143399,2.5679121017456055,9.913242623743017e-05
173402,292,29304,593,,,-0.3050057888031006,0.02236790396273136,1.4447782039642334,143401,2.578564167022705,9.91324162742889e-05
173422,292,29308,593,,,-0.24034953117370605,0.022354107350111008,1.5147716999053955,143421,2.6686248779296875,9.913231664293121e-05
173442,292,29312,593,,,0.34177589416503906,0.022359244525432587,1.4817969799041748,143441,2.5995402336120605,9.913221701167366e-05
173463,292,29316,593,,,0.2491256147623062,0.022355055436491966,1.8388649225234985,143462,2.66196870803833,9.9132112398961e-05
173488,292,29320,593,,,0.2563897669315338,0.02233581803739071,1.4847614765167236,143487,2.5730271339416504,9.913198786016129e-05
173500,,,,-1.7668962000000001,4.7,-0.64288330078125,0.02233419381082058,1.6490676403045654,143499,2.7078981399536133,9.9131928081593e-05
173521,292,29324,593,,,0.7062534093856812,0.022331643849611282,1.5808799266815186,143520,2.6820600032806396,9.913182346918524e-05
173541,292,29328,594,,,-0.7285856008529663,0.022336453199386597,1.464367151260376,143540,2.618720769882202,9.913172383842335e-05
173574,292,29332,594,,,-0.5888925194740295,0.022328810766339302,1.3340227603912354,143573,2.5344784259796143,9.913155944788512e-05
173598,292,29336,594,,,0.28724682331085205,0.022322997450828552,1.2279773950576782,143597,2.5005874633789062,9.913143989130129e-05
173600,,,,-3.997675100000001,6.9,0.24672697484493256,0.02232181280851364,1.8138995170593262,143599,2.3893866539001465,9.913142992825914e-05
173620,292,29340,594,,,-0.3525599241256714,0.02232527546584606,1.6991872787475586,143619,2.5339441299438477,9.913133029789277e-05
173648,292,29344,594,,,-0.2944902777671814,0.022340888157486916,1.3769493103027344,143647,2.656144857406616,9.913119081554806e-05
173663,292,29348,594,,,-0.7075583338737488,0.02234300784766674,1.5984609127044678,143662,2.421351432800293,9.913111609294413e-05
173692,292,29352,594,,,0.6480857133865356,0.02233850210905075,1.61751389503479,143691,2.715454578399658,9.91309716294029e-05
173700,,,,-2.5803009999999995,5.0,0.24407801032066345,0.022336147725582123,1.6574459075927734,143699,2.7625203132629395,9.913093177742858e-05
173706,292,29356,594,,,-0.06194242835044861,0.022337885573506355,1.8410183191299438,143705,2.4571473598480225,9.913090188845835e-05
173733,292,29360,594,,,-0.18456381559371948,0.022337958216667175,1.3281357288360596,143732,2.6616268157958984,9.913076738820384e-05
173751,292,29364,594,,,0.09428776800632477,0.02234095335006714,1.638280987739563,143750,2.540186882019043,9.913067772146889e-05
173774,292,29368,594,,,-0.10171419382095337,0.022338444367051125,1.4615633487701416,143773,2.614605665206909,9.913056314742558e-05
173787,292,29372,594,,,0.37800300121307373,0.022335262969136238,1.5802507400512695,143786,2.540879726409912,9.913049838824229e-05
173800,,,,-1.3550712,4.4,0.05758696794509888,0.02233172208070755,1.7056890726089478,143799,2.576274871826172,9.91304336291013e-05
173807,292,29376,595,,,-0.09654490649700165,0.022330770269036293,1.650132417678833,143806,2.6090667247772217,9.913039875881214e-05
173836,292,29380,595,,,-0.19391407072544098,0.022341644391417503,1.5516166687011719,143835,2.502732276916504,9.913025429631629e-05
173858,292,29384,595,,,0.23786243796348572,0.022346630692481995,1.762450933456421,143857,2.7470297813415527,9.913014470421849e-05
173880,292,29388,595,,,0.20917607843875885,0.02237311564385891,1.5048900842666626,143879,2.528499126434326,9.913003511224183e-05
173898,292,29392,595,,,0.16096559166908264,0.022387970238924026,1.5428555011749268,143897,2.6515188217163086,9.912994544616925e-05
173900,,,,-2.4617188000000008,5.9,-0.15591099858283997,0.0223902128636837,1.5388259887695312,143899,2.548258066177368,9.91299354832773e-05
173916,292,29396,595,,,-0.4481881260871887,0.02240319363772869,1.5705702304840088,143915,2.596381187438965,9.912985578017777e-05
173937,292,29400,595,,,-0.01633678376674652,0.022408029064536095,1.4837545156478882,143936,2.6820521354675293,9.912975116995688e-05
173954,292,29404,595,,,-0.889085054397583,0.02240404300391674,1.833824634552002,143953,2.4198427200317383,9.91296664855732e-05
173968,292,29408,595,,,-0.38857322931289673,0.022417481988668442,1.8778152465820312,143967,2.542423725128174,9.912959674554684e-05
173984,292,29412,595,,,-0.2243800163269043,0.02243584208190441,1.584529161453247,143983,2.572051763534546,9.912951704271965e-05
174000,,,,-3.1347739,6.6,-0.4302534759044647,0.02243250049650669,1.5548970699310303,143999,2.6695194244384766,9.912943733995656e-05
174012,292,29416,595,,,0.07713572680950165,0.022430066019296646,1.537392258644104,144011,2.5240817070007324,9.912937756292628e-05
174019,292,29420,595,,,0.2738673686981201,0.022429484874010086,1.4001315832138062,144018,2.6922531127929688,9.91293426930086e-05
174036,292,29424,596,,,0.06818459928035736,0.022424563765525818,1.344120740890503,144035,2.5767829418182373,9.912925800897388e-05
174054,291,29428,596,,,0.2527753412723541,0.022432886064052582,1.4972251653671265,144053,2.6382832527160645,9.912916834360421e-05
174074,291,29432,596,,,0.2525951564311981,0.022440651431679726,1.5731785297393799,144073,2.5376760959625244,9.91290687155108e-05
174100,,,,-3.288843,6.9,-0.04949706792831421,0.022448714822530746,1.628469705581665,144099,2.423945903778076,9.912893919913906e-05
174103,291,29436,596,,,0.5112618803977966,0.022451462224125862,1.7377257347106934,144102,2.6123692989349365,9.912892425495322e-05
174131,291,29440,596,,,-0.27153873443603516,0.022489730268716812,1.6389955282211304,144130,2.6075000762939453,9.912878477599392e-05
174149,291,29444,596,,,-0.002491787075996399,0.022502392530441284,1.708942174911499,144148,2.6572670936584473,9.91286951110523e-05
174170,291,29448,596,,,-0.21917060017585754,0.022526275366544724,1.5725352764129639,144169,2.5293538570404053,9.912859050205625e-05
174192,291,29452,596,,,0.027415096759796143,0.022534187883138657,1.5053147077560425,144191,2.685330390930176,9.912848091179783e-05
174200,,,,-1.8641061,4.7,0.10255341231822968,0.022537173703312874,1.374323844909668,144199,2.5400848388671875,9.912844106082479e-05
174216,291,29456,596,,,0.1857549548149109,0.02254725620150566,1.4482135772705078,144215,2.4703896045684814,9.912836135892681e-05
174238,291,29460,596,,,-0.865388035774231,0.02254635840654373,1.8741655349731445,144237,2.3613786697387695,9.912825176892173e-05
174254,291,29464,596,,,-0.3152538537979126,0.022518150508403778,1.3577873706817627,144253,2.4391913414001465,9.912817206717594e-05
174274,291,29468,596,,,-0.021484598517417908,0.022507179528474808,1.3275566101074219,144273,2.470792770385742,9.912807244008382e-05
174293,291,29472,597,,,0.41166648268699646,0.022493848577141762,1.4846906661987305,144292,2.5664100646972656,9.912797779443906e-05
174300,,,,-4.487611599999999,7.1,1.0740869045257568,0.022493526339530945,1.8211324214935303,144299,2.4360978603363037,9.912794292501376e-05
174305,291,29476,597,,,-0.5173991918563843,0.02249733917415142,1.6903960704803467,144304,2.582097053527832,9.912791801828892e-05
174334,291,29480,597,,,0.04376094043254852,0.02250780165195465,1.5276556015014648,144333,2.665233850479126,9.912777355940825e-05
174352,291,29484,597,,,-0.43353384733200073,0.0225075650960207,1.7406564950942993,144351,2.637944221496582,9.91276838953813e-05
174376,291,29488,597,,,-0.2405695766210556,0.02250615507364273,1.4719457626342773,144375,2.4830503463745117,9.912756434347152e-05
174400,,,,-2.9574511,6.0,0.39238572120666504,0.022518547251820564,1.9569728374481201,144399,2.7301836013793945,9.912744479170594e-05
174400,291,29492,597,,,,,,,,
174432,291,29496,597,,,-0.09781167656183243,0.022509127855300903,1.6744384765625,144431,2.5868654251098633,9.912728538957611e-05
174453,291,29500,597,,,-1.0655646324157715,0.02249165065586567,1.7298848628997803,144452,2.4282965660095215,9.91271807820677e-05
174483,291,29504,597,,,0.47953805327415466,0.022461839020252228,1.502563714981079,144482,2.6337180137634277,9.912703134296149e-05
174500,,,,-1.5359287999999998,3.9,-0.08542861044406891,0.02247343398630619,1.637375831604004,144499,2.483043670654297,9.912694666090129e-05
174506,291,29508,597,,,0.14124950766563416,0.022479277104139328,1.538372278213501,144505,2.476893186569214,9.912691677313263e-05
174535,291,29512,597,,,-0.308121919631958,0.02249518223106861,1.395346999168396,144534,2.504939079284668,9.912677231571106e-05
174571,291,29516,598,,,0.1716192662715912,0.02250991016626358,1.4790832996368408,144570,2.477393388748169,9.912659298954957e-05
174583,291,29520,598,,,-0.04719545319676399,0.022509761154651642,1.4156897068023682,144582,2.5682260990142822,9.91265332142345e-05
174600,,,,-1.5835146999999998,4.5,-0.2484382838010788,0.02252856269478798,1.5867375135421753,144599,2.529142379760742,9.912644853259985e-05
174613,291,29524,598,,,-0.30642080307006836,0.022530872374773026,1.5030572414398193,144612,2.4392337799072266,9.912638377610452e-05
174637,291,29528,598,,,-0.35604336857795715,0.022531092166900635,1.409235954284668,144636,2.5976457595825195,9.912626422576274e-05
174667,291,29532,598,,,0.45839792490005493,0.02253665216267109,1.4516154527664185,144666,2.434767246246338,9.912611478803829e-05
174685,291,29536,598,,,-0.1589636504650116,0.022547056898474693,1.4476251602172852,144684,2.5053961277008057,9.912602512551175e-05
174700,,,,-2.7101818000000004,5.4,-0.5829392075538635,0.02255350351333618,1.3868608474731445,144699,2.558981418609619,9.912595040680158e-05
174708,291,29540,598,,,-0.38717275857925415,0.02254951372742653,1.6717407703399658,144707,2.4504055976867676,9.912591055684586e-05
174725,291,29544,598,,,0.46008002758026123,0.022537432610988617,1.622511625289917,144724,2.6104319095611572,9.912582587574313e-05
174756,291,29548,598,,,-0.06742040812969208,0.02252436801791191,1.3550324440002441,144755,2.6083571910858154,9.912567145744792e-05
174784,291,29552,598,,,-0.5061079859733582,0.022515809163451195,1.4148976802825928,144783,2.729417085647583,9.912553198306547e-05
174800,,,,-2.5487801,5.5,-0.25719842314720154,0.02251487597823143,1.685347557067871,144799,2.5541934967041016,9.912545228350646e-05
174815,291,29556,599,,,0.2589622437953949,0.02252442203462124,1.5893044471740723,144814,2.508126974105835,9.912537756522809e-05
174835,291,29560,599,,,0.8950545191764832,0.022529127076268196,1.722219467163086,144834,2.532531261444092,9.912527794094454e-05
174850,291,29564,599,,,-0.05225256085395813,0.022533290088176727,1.9201405048370361,144849,2.6388590335845947,9.91252032227976e-05
174875,291,29568,599,,,0.34587621688842773,0.022534912452101707,1.4291954040527344,144874,2.735450029373169,9.912507869267782e-05
174900,,,,-1.3511924,3.9,0.4655910134315491,0.022525474429130554,1.6286064386367798,144899,2.620091438293457,9.91249541627145e-05
174907,291,29572,599,,,-0.0010841935873031616,0.022524191066622734,1.7618943452835083,144906,2.47214412689209,9.912491929435281e-05
174932,291,29576,599,,,0.028539083898067474,0.0225491002202034,1.7136363983154297,144931,2.485598564147949,9.912479476458972e-05
174953,291,29580,599,,,-0.18071198463439941,0.0225478895008564,1.5111174583435059,144952,2.5524725914001465,9.912469015970965e-05
174968,291,29584,599,,,0.13706552982330322,0.02252058871090412,1.7514381408691406,144967,2.6410107612609863,9.912461544200576e-05
174993,291,29588,599,,,-0.3917841613292694,0.022490400820970535,1.5331765413284302,144992,2.373044013977051,9.91244909126244e-05
175000,,,,-2.0502749000000002,5.2,0.0036271139979362488,0.022488785907626152,1.5257177352905273,144999,2.4907422065734863,9.912445604442566e-05
175005,291,29592,599,,,-0.009022235870361328,0.022491537034511566,1.7140084505081177,145004,2.5902843475341797,9.912443113857693e-05
175025,291,29596,599,,,-0.17326368391513824,0.02250276878476143,1.4261194467544556,145024,2.6892428398132324,9.912433151524456e-05
175053,291,29600,600,,,0.6683127880096436,0.02252042107284069,1.654142141342163,145052,2.5275611877441406,9.912419204274748e-05
175079,291,29604,600,,,0.2973729372024536,0.022538088262081146,1.6373507976531982,145078,2.441948413848877,9.912406253274731e-05
175100,,,,-3.1188519,5.9,0.3925594091415405,0.02254645526409149,1.7246034145355225,145099,2.632394552230835,9.912395792863995e-05
175104,291,29608,600,,,0.31940358877182007,0.022548718377947807,1.5670515298843384,145103,2.6097960472106934,9.91239380040606e-05
175125,291,29612,600,,,-0.23250575363636017,0.02255195565521717,1.7366431951522827,145124,2.6283788681030273,9.912383340008463e-05
175144,291,29616,600,,,0.31260964274406433,0.022563200443983078,1.9124641418457031,145143,2.665687084197998,9.912373875848721e-05
175154,291,29620,600,,,-0.20825427770614624,0.0225682370364666,1.668518304824829,145153,2.5957770347595215,9.912368894715645e-05
175190,291,29624,600,,,0.7902467250823975,0.022586995735764503,1.7373225688934326,145189,2.4037246704101562,9.912350962657296e-05
175200,,,,-3.3263445999999997,6.4,-0.07305121421813965,0.022597456350922585,1.5767213106155396,145199,2.4039735794067383,9.912345981535735e-05
175205,291,29628,600,,,0.22355981171131134,0.02259986475110054,1.6893572807312012,145204,2.6650280952453613,9.912343490975893e-05
175230,291,29632,600,,,0.0464196503162384,0.02262244187295437,1.3960576057434082,145229,2.7824015617370605,9.912331038186067e-05
175257,291,29636,600,,,0.3956015706062317,0.022616181522607803,1.7129168510437012,145256,2.4651174545288086,9.912317589190627e-05
175275,291,29640,600,,,0.07381526380777359,0.022611111402511597,1.4988025426864624,145274,2.4388227462768555,9.912308623203805e-05
175295,291,29644,601,,,0.14890477061271667,0.022600626572966576,1.5829401016235352,145294,2.5607731342315674,9.912298661005737e-05
175300,,,,-3.372274,6.4,-0.5783084630966187,0.02260163240134716,1.7092578411102295,145299,2.5527329444885254,9.912296170457785e-05
175323,291,29648,601,,,0.5846413373947144,0.02260810136795044,1.6980341672897339,145322,2.5612308979034424,9.912284713945261e-05
175341,291,29652,601,,,0.03399796783924103,0.02260918729007244,1.7507755756378174,145340,2.5264978408813477,9.912275747988176e-05
175367,291,29656,601,,,0.07062177360057831,0.02260586805641651,1.548079490661621,145366,2.6151723861694336,9.912262797175593e-05
175384,291,29660,601,,,0.30203408002853394,0.022601384669542313,1.8057351112365723,145383,2.5033035278320312,9.912254329345744e-05
175400,,,,-2.1844700999999995,4.9,0.5938120484352112,0.022597579285502434,1.4833261966705322,145399,2.6783194541931152,9.912246359630142e-05
175408,291,29664,601,,,-0.21938300132751465,0.022597139701247215,1.722170352935791,145407,2.5020337104797363,9.912242374774744e-05
175436,291,29668,601,,,0.6375688910484314,0.022605793550610542,1.9943405389785767,145435,2.6291086673736572,9.912228427793467e-05
175454,291,29672,601,,,0.23575475811958313,0.02262023650109768,1.7516179084777832,145453,2.5953571796417236,9.912219461887293e-05
175482,291,29676,601,,,-0.3014201521873474,0.022625138983130455,1.3666448593139648,145481,2.7899558544158936,9.912205514938254e-05
175500,,,,-2.1016782,4.6,-0.7708805799484253,0.022618165239691734,1.6585153341293335,145499,2.6104278564453125,9.912196549052806e-05
175505,291,29680,601,,,0.21283365786075592,0.022613490000367165,1.5469001531600952,145504,2.5871686935424805,9.91219405853051e-05
175531,291,29684,601,,,-0.01079469919204712,0.02260315790772438,1.606836199760437,145530,2.7050299644470215,9.912181107824657e-05
175549,291,29688,602,,,0.6046240329742432,0.02258428744971752,1.6292853355407715,145548,2.647801399230957,9.912172141961287e-05
175585,291,29692,602,,,-0.1169060468673706,0.02259240858256817,1.783504605293274,145584,2.5205297470092773,9.912154210258875e-05
175600,,,,-2.0218176,4.9,-0.26559820771217346,0.02259754203259945,1.4992141723632812,145599,2.4736168384552,9.912146738725778e-05
175608,291,29696,602,,,0.11734673380851746,0.02259657345712185,1.2933685779571533,145607,2.6131768226623535,9.912142753910429e-05
175627,291,29700,602,,,0.26405125856399536,0.022598395124077797,1.7928088903427124,145626,2.6469225883483887,9.912133289980394e-05
175643,291,29704,602,,,-0.276044100522995,0.022600926458835602,1.4503273963928223,145642,2.6118807792663574,9.912125320362112e-05
175661,291,29708,602,,,0.027193740010261536,0.022607695311307907,1.4655014276504517,145660,2.585996150970459,9.912116354549201e-05
175678,291,29712,602,,,0.1565055251121521,0.022610116750001907,1.7666414976119995,145677,2.572052240371704,9.912107886844456e-05
175700,,,,-3.331596900000001,6.1,0.16958852112293243,0.022611258551478386,1.8081554174423218,145699,2.5477070808410645,9.912096928649053e-05
175702,291,29716,602,,,-0.25025543570518494,0.022611895576119423,1.7107784748077393,145701,2.5268752574920654,9.912095932450072e-05
175722,291,29720,602,,,0.47908133268356323,0.022606417536735535,1.3760836124420166,145721,2.549656867980957,9.912085970465764e-05
175730,291,29724,602,,,-0.19672931730747223,0.022610411047935486,1.6940457820892334,145729,2.5277035236358643,9.912081985674845e-05
175752,291,29728,602,,,0.14950335025787354,0.02261475659906864,1.5552363395690918,145751,2.488786220550537,9.912071027508076e-05
175780,291,29732,602,,,0.17537492513656616,0.022603081539273262,1.8296217918395996,145779,2.5750856399536133,9.912057080767891e-05
175800,,,,-2.6719643,5.5,0.12949982285499573,0.022600652649998665,1.5632869005203247,145799,2.6443729400634766,9.912047118822632e-05
175811,291,29736,603,,,0.08669543266296387,0.02259429357945919,1.9842857122421265,145810,2.6134471893310547,9.912041639757006e-05
175833,291,29740,603,,,0.3612380623817444,0.022591110318899155,1.5717110633850098,145832,2.628995418548584,9.912030681634842e-05
175847,291,29744,603,,,0.2362934798002243,0.022589370608329773,1.5007708072662354,145846,2.493941307067871,9.912023708290681e-05
175876,291,29748,603,,,-0.6312541961669922,0.022613344714045525,1.7212607860565186,145875,2.6179685592651367,9.912009263521954e-05
175900,,,,-2.5750835,5.4,0.5260592699050903,0.022641068324446678,1.6549148559570312,145899,2.5874252319335938,9.911997309246512e-05
175907,291,29752,603,,,-0.12710519134998322,0.022648416459560394,1.8963580131530762,145906,2.52992582321167,9.911993822585558e-05
175927,291,29756,603,,,0.07391640543937683,0.0226511862128973,1.75043785572052,145926,2.5594160556793213,9.911983860703875e-05
175955,291,29760,603,,,0.3422316908836365,0.02267060987651348,1.550031065940857,145954,2.6638453006744385,9.911969914086338e-05
