time/fps,time/total_timesteps,time/time_elapsed,time/episodes,eval/mean_ep_length,eval/mean_reward,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/actor_loss,train/ent_coef_loss
223,40443,180,6048,,,93.29826354980469,9.95943692305084e-06,0.8981994390487671,10442,-42.27809143066406,-1.423753023147583
223,40464,181,6052,,,106.118408203125,9.959415902978964e-06,0.8980117440223694,10463,-42.507232666015625,-1.4373300075531006
222,40492,181,6056,,,125.95108032226562,9.959387876285475e-06,0.897761344909668,10491,-43.76365280151367,-1.4337847232818604
,40500,,,9.0,-6.6231695,121.21857452392578,9.95937986867325e-06,0.8976898789405823,10499,-44.19957733154297,-1.4322164058685303
221,40528,182,6060,,,110.23678588867188,9.959351842081165e-06,0.89743971824646,10527,-42.61211013793945,-1.4330257177352905
221,40564,183,6064,,,109.855712890625,9.95931580800723e-06,0.8971180319786072,10563,-45.078819274902344,-1.4499216079711914
220,40595,183,6068,,,131.62255859375,9.959284778770258e-06,0.8968408107757568,10594,-44.18257141113281,-1.4367371797561646
,40600,,,9.0,-6.5564153,130.6697235107422,9.95927977406367e-06,0.8967961072921753,10599,-43.49839401245117,-1.440537929534912
220,40631,184,6072,,,120.60133361816406,9.959248744938966e-06,0.8965191841125488,10630,-43.99345397949219,-1.4425623416900635
219,40667,185,6076,,,141.10150146484375,9.959212711238047e-06,0.8961977362632751,10666,-43.13172149658203,-1.4583797454833984
218,40695,185,6080,,,100.64310455322266,9.959184685116359e-06,0.895948052406311,10694,-43.19749450683594,-1.459393858909607
,40700,,,8.2,-6.024746400000001,115.11790466308594,9.95917968046007e-06,0.8959034085273743,10699,-43.569068908691406,-1.4555838108062744
218,40726,186,6084,,,117.2080078125,9.959153656287911e-06,0.8956717848777771,10725,-42.64116287231445,-1.4545243978500366
217,40762,187,6088,,,126.73007202148438,9.959117622931036e-06,0.8953512907028198,10761,-43.886531829833984,-1.4642727375030518
217,40791,187,6092,,,120.77452087402344,9.959088596155032e-06,0.8950926661491394,10790,-43.0197639465332,-1.4664511680603027
,40800,,,8.2,-5.2201859,119.11569213867188,9.95907958786244e-06,0.8950123190879822,10799,-42.408897399902344,-1.471191167831421
217,40827,188,6096,,,81.96499633789062,9.959052563033552e-06,0.8947715163230896,10826,-43.20597457885742,-1.4776594638824463
216,40856,188,6100,,,106.72966766357422,9.95902353644717e-06,0.8945128917694092,10855,-44.06386184692383,-1.4705827236175537
