#{"t_start": 1735009299.0923617, "env_id": "GraspEnv_v3"}
r,l,t
-3.584335,9,81.603916
-13.639634,14,81.651585
-13.642745,14,81.70066
-11.365971,14,81.748578
-0.283061,3,81.76058
-10.344168,14,81.808725
0.826342,1,81.813719
-0.796355,3,81.91059
-12.540433,14,81.961141
-9.859931,14,82.007214
0.821686,1,82.014349
-1.442401,4,82.030116
-0.050679,2,82.039117
-10.066815,14,82.089122
-10.554753,14,82.13798
-3.266202,9,82.168899
-1.901471,4,82.184914
-1.091829,6,82.283669
-11.385697,14,82.333579
-2.54557,6,82.355578
-0.007958,2,82.364575
-1.285971,6,82.387584
-10.238554,14,82.435491
-3.973114,8,82.463496
-3.689032,6,82.485494
0.044535,2,82.494491
0.031548,2,82.504491
-4.188389,8,82.620442
-10.078487,14,82.674159
-13.994906,14,82.722193
-10.767336,14,82.770803
0.743277,2,82.779884
0.317388,2,82.788839
-6.80286,14,82.837751
-8.05737,11,82.876745
-13.883665,14,82.925673
-10.124699,14,82.973665
-10.332825,14,83.089517
-0.928019,4,83.105504
0.081572,2,83.114572
-0.849145,4,83.132159
-11.398314,14,83.186158
-0.368812,5,83.209195
-1.519975,5,83.231479
-11.537552,14,83.280482
0.992046,1,83.287488
-12.3193,14,83.328628
-0.328044,3,83.400643
-10.708906,14,83.449815
-1.886742,5,83.468821
-0.605179,4,83.484812
-10.07868,14,83.535985
-1.518693,6,83.558985
-7.420555,14,83.609975
-0.190344,3,83.623015
0.055175,2,83.632668
0.150365,2,83.642661
-9.259487,14,83.775677
-0.464431,4,83.791666
-13.430448,14,83.841426
0.833989,1,83.847425
-11.96971,14,83.890365
0.148889,3,83.900358
-11.731351,14,83.949288
-1.009385,5,83.969304
-8.674936,14,84.019247
-2.944829,9,84.052813
-11.399023,14,84.177219
-5.270429,9,84.211202
0.978552,1,84.217243
0.951985,1,84.223258
-2.081226,5,84.242467
0.180683,2,84.251464
-2.493204,5,84.270474
-13.620955,14,84.319531
-4.227457,7,84.346853
-7.244334,14,84.396861
0.268262,2,84.483553
-11.117819,14,84.535785
0.269657,2,84.548785
-9.87964,14,84.597784
-8.607218,14,84.646966
-0.647365,5,84.668974
-10.942974,14,84.721023
-12.030585,14,84.770132
-2.172343,7,84.796131
-10.389455,14,84.843347
-11.077711,14,84.995048
-2.182255,7,85.023116
-4.024216,8,85.056706
-10.140819,14,85.106697
-0.381678,4,85.124764
-8.634032,14,85.182954
-2.722082,8,85.21899
-8.056918,13,85.269256
-2.516387,6,85.291254
0.903392,1,85.297255
-3.24002,6,85.400001
-10.811049,14,85.458177
-8.642068,14,85.50219
-3.491485,6,85.520259
-11.333478,14,85.569884
-12.033611,14,85.619925
-10.550697,14,85.670502
-9.681573,14,85.721561
-1.389443,4,85.743693
-12.604537,14,85.8047
-1.339243,4,85.911497
-2.493189,6,85.939287
-0.127067,3,85.954265
0.870129,1,85.962292
0.32059,2,85.971437
0.933496,1,85.979434
0.146097,2,85.989351
-3.471527,6,86.013372
-0.448275,3,86.026443
-1.521,4,86.042144
-11.752954,14,86.198745
-7.90059,14,86.253449
-7.880659,12,86.295445
-5.681384,11,86.336102
0.908878,1,86.342104
-5.543754,9,86.376087
0.599592,2,86.38612
-11.092625,14,86.440882
-0.778164,4,86.456908
-6.878684,14,86.508878
-0.688178,3,86.594634
-10.52163,14,86.651446
0.410667,2,86.663421
-7.592138,14,86.714441
-0.031326,2,86.724527
-3.160238,8,86.755286
-0.252512,5,86.775339
-0.417985,4,86.793318
-9.613713,14,86.847955
-6.644745,11,86.88897
-2.288419,7,87.007239
-10.985332,14,87.06087
-8.491135,14,87.109933
-11.158113,14,87.159847
-0.301582,4,87.175848
0.402135,3,87.188849
-3.960369,10,87.223979
-9.61114,14,87.272758
-13.34772,14,87.320889
0.978408,1,87.326894
-13.817957,14,87.449386
-0.463231,4,87.469437
0.706151,2,87.47843
-2.642174,7,87.504432
-7.048004,14,87.554274
-8.663968,14,87.604338
-3.651929,10,87.640243
0.954568,1,87.646241
-12.316838,14,87.695163
0.835264,1,87.702157
-7.930212,14,87.850843
-13.393217,14,87.900774
-1.736988,6,87.923983
0.948281,1,87.929979
-10.901744,14,87.971496
0.402739,2,87.977477
-0.050385,3,87.985481
-9.818355,14,88.016556
-11.988828,14,88.059456
-0.101299,4,88.075466
-2.737112,6,88.17821
0.7257,2,88.18721
-10.426671,14,88.239851
-3.13331,6,88.262851
-0.862588,4,88.278845
-1.994266,5,88.298845
0.532674,2,88.307845
-0.015342,2,88.317838
-12.496276,14,88.368077
-1.611238,5,88.388068
-1.551175,5,88.55147
0.070327,2,88.561468
-0.607414,3,88.574476
-4.022048,8,88.599477
0.869486,1,88.603469
-9.424083,14,88.635637
-10.760893,14,88.66663
-7.937277,14,88.696638
-6.24874,14,88.735821
0.219434,2,88.746814
-12.659372,14,88.87169
-9.663304,14,88.922666
-1.947891,5,88.943261
-9.106415,14,88.991335
-4.25952,9,89.022312
-7.863698,14,89.07019
-10.821637,14,89.100188
-9.055091,14,89.128325
0.960517,1,89.132324
-13.457748,14,89.163187
-0.046331,2,89.266018
-0.096582,2,89.276031
-1.727457,4,89.292101
-13.793768,14,89.341929
-4.11672,9,89.37393
-3.762897,7,89.398923
-3.334587,8,89.427069
0.950122,1,89.432067
-2.000488,6,89.454859
0.180268,2,89.46385
-11.291289,14,89.589582
-13.318086,14,89.637312
-12.85251,14,89.685448
-13.960804,14,89.732587
-1.821971,6,89.754353
-4.078172,12,89.79535
-0.878061,4,89.81135
-0.037416,2,89.820359
-8.589495,14,89.867257
0.925469,1,89.873255
-9.540413,14,90.008169
-1.720586,5,90.027173
-10.787446,14,90.073834
-8.069732,14,90.120762
-4.260776,8,90.150678
-1.253468,6,90.17268
-7.889157,14,90.22068
-13.395563,14,90.275492
0.514759,2,90.284508
-13.105709,14,90.331555
-1.387373,4,90.435389
-10.218372,14,90.484147
-7.375573,13,90.529231
-12.919255,14,90.57698
-6.65619,13,90.620977
-8.86,14,90.668893
0.598624,2,90.678891
-6.722675,12,90.716804
0.955144,1,90.720809
-0.592497,4,90.735879
-11.729945,14,90.862469
-7.977148,11,90.899456
-4.091269,7,90.925583
0.231163,2,90.934585
-11.805833,14,90.983359
-11.068008,14,91.033509
0.886386,1,91.040224
-5.351099,10,91.076273
-13.32354,14,91.123271
-1.119422,4,91.139046
0.371963,3,91.238758
-9.076021,14,91.2898
-2.894861,6,91.311808
-12.990349,14,91.367034
-11.63279,14,91.399032
0.851878,1,91.402035
-0.836595,4,91.412025
-8.278285,14,91.442351
-3.744217,10,91.466355
0.529737,2,91.476344
-11.254819,14,91.622131
-10.51893,14,91.670769
-6.951531,11,91.709761
0.002838,3,91.722769
-9.252238,14,91.771928
0.97868,1,91.777934
-8.758341,13,91.823927
-4.883924,10,91.861277
-1.163932,5,91.880286
0.904691,1,91.886279
-2.138013,6,91.987978
-7.432929,14,92.037027
-9.183976,14,92.090651
-6.769385,14,92.138679
0.978417,1,92.145247
-6.382766,14,92.19425
-0.658005,3,92.207256
-9.922203,14,92.255414
0.851053,1,92.266414
0.717709,2,92.271423
-10.191026,14,92.416224
-12.406051,14,92.465992
-12.774201,14,92.512911
0.85366,1,92.516905
-1.819878,6,92.532952
0.877136,1,92.537963
-13.175691,14,92.581563
-10.52948,14,92.628603
0.819877,1,92.631609
-1.124352,5,92.645888
-11.521653,14,92.799854
-5.89845,14,92.848752
-10.054516,14,92.896749
0.269907,3,92.909754
-4.670287,12,92.95165
0.519325,2,92.960568
0.898441,1,92.966567
-6.33503,14,93.001568
-13.491772,14,93.0316
-13.686078,14,93.062172
-10.015738,14,93.196253
0.960796,1,93.202253
-6.126825,12,93.244167
-8.199676,11,93.284169
-13.760824,14,93.334299
-0.183282,3,93.347078
0.181887,2,93.357074
0.848607,1,93.362069
-8.093936,14,93.408998
-7.980484,14,93.439045
-0.573333,4,93.543872
0.0566,2,93.554872
0.963713,1,93.560881
0.875845,1,93.566872
-9.835442,14,93.616881
-5.152856,10,93.660065
-12.24018,14,93.710072
-10.697549,14,93.760288
-2.489333,7,93.788288
-5.255936,10,93.826288
-9.876321,14,93.960965
0.587081,2,93.970888
-7.44349,11,94.008957
-2.519548,8,94.037081
-3.678718,10,94.072757
-6.756922,13,94.107758
-0.542277,5,94.120765
-11.081601,14,94.151381
-13.158565,14,94.200384
-6.262239,9,94.23443
-2.302318,8,94.339287
-12.3602,14,94.390028
-10.899486,14,94.439166
0.816184,1,94.444936
0.858259,1,94.450938
-1.567237,4,94.466859
-0.926469,7,94.492849
-8.478855,14,94.541911
0.708507,2,94.550487
0.557658,2,94.560501
-7.673156,14,94.682318
0.832384,1,94.688357
-9.247042,14,94.737357
-1.172898,4,94.753052
-9.407831,14,94.800054
-10.291871,14,94.847952
0.925415,1,94.853948
-6.330783,11,94.893953
-4.466952,12,94.937087
-0.141338,3,94.948863
-12.578591,14,95.059699
-12.024638,14,95.094707
0.13417,2,95.10474
-11.813682,14,95.153685
-13.595665,14,95.201687
-12.880975,14,95.242663
0.945631,1,95.247252
0.868472,1,95.250245
-9.058198,14,95.302252
-12.195448,14,95.350415
0.965877,1,95.424492
-1.796163,8,95.456328
-12.58174,14,95.504376
0.127464,2,95.513375
-12.978444,14,95.562301
-7.607272,14,95.610307
-8.429412,14,95.659209
-13.294246,14,95.706209
-10.209837,14,95.753115
-1.023198,3,95.766114
-9.935129,14,95.899025
-9.627336,14,95.946911
0.83815,1,95.952915
-11.785686,14,96.00191
-3.770639,9,96.034042
-8.545673,14,96.081818
-0.958474,3,96.093818
-0.625469,3,96.106823
-10.856701,14,96.153352
-0.624693,4,96.169354
-10.473934,14,96.302277
-0.65437,5,96.323284
-12.79333,14,96.373885
0.067995,2,96.383893
-7.423537,14,96.434929
-2.619474,5,96.454061
-1.332913,6,96.477068
-1.520211,5,96.495061
-4.044929,8,96.525055
0.461238,2,96.534106
0.822248,1,96.622357
0.868449,1,96.628356
-5.126827,9,96.661144
-10.779713,14,96.711149
-7.638292,14,96.761056
-11.683206,14,96.810056
-10.931444,14,96.858973
-10.896013,14,96.906963
-13.090446,14,96.954863
-0.91221,3,96.967863
0.886605,1,97.058815
-8.589576,14,97.112734
-0.133295,3,97.125742
-9.888422,14,97.173513
-12.906555,14,97.223519
-7.51338,14,97.263772
0.819604,1,97.268779
-0.98401,3,97.276779
0.95301,1,97.280778
-2.763815,7,97.29577
-4.998421,8,97.39767
-8.598809,14,97.447898
-7.485615,10,97.4909
0.975822,1,97.496892
-1.385751,7,97.522899
-11.991528,14,97.572056
-0.698046,5,97.59207
-12.188063,14,97.641119
0.780006,2,97.650232
-13.666133,14,97.699234
-9.23069,14,97.833151
-0.846603,5,97.860713
-11.257577,14,97.909714
-8.993826,14,97.95884
-12.347032,14,98.007855
-8.363284,11,98.046897
-5.297842,11,98.08553
-5.523915,12,98.12753
0.993258,1,98.133574
0.985044,1,98.13958
-2.230752,8,98.246264
-0.135767,3,98.259903
-9.677928,14,98.311903
-10.585771,14,98.359556
-0.490404,3,98.372547
-1.626867,4,98.388549
-1.488673,5,98.406575
-3.896974,9,98.439685
-4.340787,8,98.469981
-3.666742,8,98.498981
-8.909342,14,98.61289
0.324783,2,98.622938
0.293921,2,98.63193
0.834875,1,98.639068
0.881397,1,98.645026
-9.026655,13,98.690753
-1.902997,9,98.722759
-11.049546,14,98.771674
-13.237663,14,98.821673
-12.415661,14,98.87049
-3.665274,11,98.986218
0.006113,4,99.001219
0.632275,2,99.011217
-12.387082,14,99.067078
-8.731889,14,99.1161
-1.151018,5,99.135259
-8.591824,14,99.188113
-3.34767,7,99.213112
-5.004098,12,99.25502
-5.579356,8,99.284019
-11.369292,14,99.411887
-11.130276,14,99.461749
-7.046464,14,99.512755
0.867337,1,99.519696
-10.436895,14,99.568458
0.836539,1,99.574516
-12.918971,14,99.624439
-11.317722,14,99.664921
-6.461778,14,99.694911
-13.688973,14,99.725922
-7.854354,14,99.845559
-2.625866,5,99.86624
-8.493025,14,99.917238
-13.280091,14,99.968903
-0.982931,5,99.987903
-1.127998,5,100.007903
-2.858449,10,100.043056
-4.58971,8,100.070965
0.846314,1,100.076968
-13.300373,14,100.123963
-3.076405,8,100.229783
-8.47732,12,100.274553
-0.034362,3,100.287542
-11.253382,14,100.33668
-9.537391,14,100.386459
-7.67705,13,100.432462
-0.690827,3,100.447611
0.975052,1,100.451251
0.868452,1,100.455385
-10.453759,14,100.485388
0.906914,1,100.5673
-2.134193,6,100.596222
-11.148905,14,100.644433
-7.329362,11,100.688177
-4.998194,8,100.719176
-7.553308,11,100.759073
0.972027,1,100.767075
-1.694075,6,100.789072
-0.91299,4,100.806074
-7.506187,14,100.853985
-8.443254,14,100.981899
-0.533982,3,100.994898
-2.215098,6,101.018902
0.557469,2,101.028901
-12.372278,14,101.081616
-4.045867,7,101.107616
-4.676712,7,101.133635
-3.734588,8,101.162803
0.304086,2,101.172803
-2.332949,8,101.20281
0.080472,3,101.302833
-11.285712,14,101.353757
-12.261422,14,101.402757
-8.411572,14,101.450912
-1.050647,4,101.466702
-10.39803,14,101.517704
-3.129715,7,101.544846
0.563284,2,101.5557
-12.275598,14,101.607715
-2.527583,7,101.63671
0.223541,2,101.882526
-0.53742,4,101.902524
-10.915151,14,101.955448
-3.169111,7,101.982452
-10.085033,14,102.031447
0.606239,2,102.04058
0.86526,1,102.04658
-0.572135,3,102.060349
-2.000787,7,102.087346
-3.452649,6,102.110353
-8.085592,13,102.241233
-12.155239,14,102.295813
-9.577743,14,102.344908
-6.064573,11,102.384059
-0.929394,4,102.400059
-4.031212,8,102.429054
-4.88312,13,102.477243
-0.261439,3,102.490249
0.522916,2,102.500243
-12.231524,14,102.551294
-0.41843,4,102.647165
0.153238,3,102.661897
0.99332,1,102.668898
0.297131,2,102.6789
-8.677608,14,102.730897
-0.574342,5,102.751953
-7.250841,14,102.80259
0.81538,1,102.808589
-0.174899,4,102.823585
0.101602,2,102.833612
-0.02043,2,102.916364
-0.008662,2,102.926363
-1.271001,4,102.94545
0.94363,1,102.95145
0.260328,2,102.956559
-0.68471,3,102.964574
0.952611,1,102.968582
-11.64369,14,102.999554
-2.835693,5,103.011559
0.139663,3,103.021563
-2.510189,7,103.127808
-0.151307,2,103.138823
-3.864244,10,103.17996
-7.554089,14,103.231962
-1.609036,5,103.252017
-8.069788,14,103.300653
-5.72818,9,103.336644
-7.914844,14,103.387272
-1.332422,4,103.404279
-2.938207,6,103.427262
-9.637109,14,103.572646
-11.109204,14,103.623702
-12.85121,14,103.675624
-6.465018,9,103.70763
-5.541534,11,103.749757
-2.682815,7,103.77731
-0.963911,4,103.795392
-0.555993,3,103.808394
0.255206,2,103.817391
-5.145449,12,103.844529
-10.274023,14,103.974165
-10.654663,14,104.028078
-2.635707,7,104.055647
-2.099221,5,104.075704
-5.042001,8,104.104698
-9.32928,14,104.159988
-12.584999,14,104.210973
-8.808698,14,104.261158
-0.762594,4,104.277149
0.995877,1,104.283149
-0.904527,5,104.386976
0.181998,2,104.396993
-10.465487,14,104.454026
0.202472,2,104.464637
-1.47516,6,104.487631
-0.956383,5,104.507628
0.93581,1,104.513628
-13.035371,14,104.564831
0.846241,1,104.570823
-0.801162,4,104.586824
-6.620877,12,104.715797
-11.993939,14,104.766432
-10.202776,14,104.817493
-3.582674,8,104.848632
-11.797433,14,104.896408
0.052936,2,104.906403
-12.175927,14,104.956542
-1.42245,4,104.973323
-12.127139,14,105.022322
0.950906,1,105.028339
0.186466,2,105.113211
-1.204075,5,105.133277
-0.011663,2,105.142411
-0.205663,3,105.157022
-11.963788,14,105.208165
-11.466247,14,105.257929
0.997781,1,105.264059
-0.964138,6,105.28906
0.438176,2,105.299062
-7.340554,14,105.349042
-12.662212,14,105.501948
-2.352494,7,105.520953
0.877481,1,105.526935
0.951179,1,105.532948
0.147391,2,105.542939
-10.224421,14,105.592135
-3.144879,11,105.633127
0.084874,3,105.646177
-12.660057,14,105.697277
-11.735072,14,105.748341
-0.279453,3,105.844195
-11.251946,14,105.89693
-0.696821,4,105.913968
-0.394953,3,105.925972
-11.413791,14,105.974885
-2.223584,5,105.993882
-10.006728,14,106.04288
-9.800625,14,106.09278
0.969375,1,106.098778
-11.091804,14,106.148919
0.059756,3,106.238736
-2.304611,7,106.268626
-6.932307,14,106.321629
-1.573125,6,106.344777
0.998815,1,106.351774
0.986667,1,106.357775
-10.29584,14,106.408542
-11.653346,14,106.459339
-0.599157,5,106.478483
-0.241047,3,106.492476
-1.651687,8,106.603395
-12.24874,14,106.652531
-9.650994,14,106.71031
0.384843,2,106.720303
-0.762201,4,106.736302
0.980887,1,106.742297
0.573097,2,106.75246
-1.75881,8,106.786225
-12.854898,14,106.837241
-12.868364,14,106.888132
-2.652555,7,107.012866
-11.533862,14,107.062779
-12.911925,14,107.111773
-8.664434,14,107.16269
-4.062264,11,107.202685
0.888703,1,107.208681
-9.89653,14,107.259457
-4.608461,8,107.289584
-3.409045,7,107.315585
0.847553,1,107.321599
-2.472147,6,107.53538
-2.047221,5,107.557507
-1.287407,5,107.57829
-12.685162,14,107.629294
-9.929021,14,107.67988
-11.922055,14,107.731958
-0.123776,2,107.741958
-11.495929,14,107.792954
-7.633994,13,107.84095
-9.894111,14,107.890969
-0.976282,4,107.999837
-1.627703,5,108.022827
-11.637679,14,108.0836
-6.061199,14,108.136594
-4.168188,9,108.160701
-1.523268,7,108.184912
-8.971574,14,108.235922
-2.845756,9,108.2691
-2.613411,9,108.305107
0.87287,1,108.311108
-10.423817,14,108.424551
-3.226278,8,108.44555
-9.598146,14,108.493184
-11.168627,14,108.545185
-10.375503,14,108.593596
0.818031,1,108.602613
0.096086,3,108.615604
-1.188553,5,108.637615
-10.518114,14,108.688586
0.293152,2,108.697575
-0.719323,3,108.799485
-8.47701,14,108.84962
0.935128,1,108.855616
-11.76404,14,108.908357
-0.992346,4,108.924357
-1.098388,3,108.937357
-10.417719,14,108.987256
-11.843311,14,109.037263
-4.944331,10,109.077153
-2.520586,6,109.100153
-6.918304,12,109.212053
-0.66607,4,109.228052
-7.002687,10,109.265958
-3.654182,7,109.291959
-5.720454,13,109.33796
-9.008322,14,109.389403
-10.160057,14,109.440397
-12.054019,14,109.490307
-11.755887,14,109.540308
-0.344215,3,109.553447
-6.270226,12,109.685126
-12.333639,14,109.735122
-8.537526,12,109.78201
0.999026,1,109.78801
0.862299,1,109.794008
-11.881659,14,109.844009
-11.848705,14,109.892929
-0.49737,4,109.90893
-5.797096,10,109.946929
-5.921819,13,109.993835
-6.559078,14,110.124756
-12.777921,14,110.177472
-13.104605,14,110.229539
-0.829677,5,110.248571
-10.918854,14,110.301581
-11.709545,14,110.353675
0.487824,2,110.364672
0.172508,3,110.377396
-0.707631,4,110.394448
-9.003792,14,110.443477
0.886334,1,110.537391
-12.176743,14,110.593317
0.818184,1,110.599313
-5.463368,8,110.628314
-3.873826,9,110.661475
0.306068,2,110.671242
-11.120485,14,110.721242
-9.042703,14,110.77115
0.428735,2,110.782165
-0.795805,3,110.795151
-0.220966,4,110.904069
-3.593205,8,110.940068
-7.184137,14,110.988954
-4.028534,11,111.031965
-12.720878,14,111.082989
-10.087598,14,111.133985
-5.73438,8,111.164119
-9.550147,14,111.218947
0.990224,1,111.224956
-0.16803,3,111.238949
-10.905339,14,111.362056
-8.425533,14,111.393666
-1.897756,5,111.405657
-13.636926,14,111.438658
-9.397482,12,111.467633
0.558639,2,111.474623
0.831531,1,111.47862
-3.31706,8,111.499619
-4.007036,8,111.520619
-7.8317,14,111.553817
-11.494989,14,111.68455
-7.532208,11,111.727567
-9.712012,14,111.775465
-12.117053,14,111.824454
-13.390763,14,111.87339
0.145321,4,111.889387
-2.955201,6,111.912382
-12.060464,14,111.962521
0.548857,2,111.972301
-7.107308,13,112.020316
0.839354,1,112.110263
0.090014,2,112.121257
-0.535268,3,112.135257
-10.011983,14,112.182936
0.96707,1,112.188933
-0.159262,3,112.197933
-2.342136,7,112.21395
-0.178474,3,112.221947
-7.107821,12,112.268906
-12.294664,14,112.318905
-0.029543,3,112.4159
-5.144309,10,112.453009
-12.722424,14,112.508775
-6.331019,13,112.553909
-1.896569,7,112.579674
0.475842,2,112.588678
-4.769617,9,112.620673
-11.933189,14,112.668577
-5.81303,11,112.708578
-0.411117,3,112.7206
-2.614101,9,112.841474
-0.922109,4,112.858612
-11.788161,14,112.908359
-1.268744,4,112.92436
-8.479907,14,112.974279
-5.679373,12,113.022273
-3.070509,6,113.044278
0.113419,2,113.053417
-0.959234,5,113.073166
-1.571434,5,113.092166
-7.607486,14,113.229079
0.027105,2,113.238084
-1.418875,5,113.256226
-3.221386,8,113.287987
-9.943276,14,113.338003
-3.978401,8,113.367873
-12.477599,14,113.419026
-1.028577,6,113.44203
-4.451745,10,113.479103
-1.126377,5,113.500089
-0.965747,3,115.532856
-0.726871,4,115.547856
-0.417277,3,115.560023
-0.944821,3,115.571864
-13.737609,14,115.620851
0.056089,2,115.62885
0.945143,1,115.635848
-9.232061,14,115.682889
0.842022,1,115.68892
-11.924777,14,115.736898
0.013169,3,117.800722
-0.613136,3,117.813722
-9.411363,14,117.861859
-3.064884,10,117.896603
-13.116561,14,117.944603
-7.785109,14,117.99251
-0.81486,3,118.004507
0.861672,1,118.009508
-13.132238,14,118.057642
0.924195,1,118.06264
-1.181553,5,120.128759
0.836426,1,120.13376
-12.040912,14,120.182673
0.892634,1,120.188675
-9.195191,14,120.236626
-10.71756,14,120.283579
-12.096532,14,120.331578
-13.318797,14,120.380472
-12.864475,14,120.42747
0.259329,3,120.439469
-9.645769,14,122.560852
-5.920962,10,122.595631
-13.516031,14,122.643632
-12.560664,14,122.691556
-1.197192,5,122.709553
-8.434217,13,122.754555
0.930033,1,122.7607
-8.325155,14,122.808506
-7.582913,14,122.860544
-10.716258,14,122.909559
-0.021957,2,124.986252
-2.25643,6,125.007269
-0.141476,2,125.015282
-2.26976,6,125.038267
-0.434645,3,125.050251
-7.208969,10,125.085273
-10.064967,14,125.135286
-8.708455,14,125.184266
-8.019162,14,125.233227
-1.828638,5,125.25223
-8.956038,14,127.366476
-13.496797,14,127.413253
-11.004256,14,127.463394
-9.436475,14,127.512278
-0.826212,3,127.524284
-2.971263,7,127.549264
-11.293121,14,127.598271
0.84819,1,127.603269
-2.901865,6,127.625258
-7.310468,14,127.674432
-9.033738,14,129.815521
-10.929069,14,129.864673
-11.965504,14,129.914507
-11.158778,14,129.964698
-9.755136,14,130.016508
-13.132471,14,130.053541
-11.165434,14,130.082528
0.88515,1,130.085533
-10.087252,14,130.115553
-12.683737,14,130.147556
-3.910426,8,132.16761
-4.60757,9,132.198383
-11.695567,14,132.245384
-0.383512,3,132.257382
-12.196763,14,132.303271
-3.482883,9,132.334228
-11.877328,14,132.384214
-11.641474,14,132.416198
-6.528912,9,132.436149
-6.035878,14,132.462353
-10.030299,14,134.301981
-13.092469,14,134.343975
-2.123661,6,134.364976
-13.663876,14,134.411034
-7.53592,14,134.456036
-0.062792,2,134.46504
0.991252,1,134.470177
0.454826,2,134.479175
-8.707357,14,134.526964
-0.480266,5,134.543978
0.44943,2,136.497828
0.29733,2,136.506824
-10.422405,14,136.55282
-10.868245,14,136.60068
-6.931354,11,136.637681
-2.319019,6,136.65868
0.825136,1,136.663678
0.875773,1,136.668809
-10.807337,14,136.715561
-0.023969,2,136.723562
-12.983937,14,138.813907
0.866614,1,138.819916
-9.104382,14,138.865917
0.460852,2,138.875052
-10.030391,14,138.921804
0.518423,2,138.930834
-0.584896,4,138.94583
-1.628278,6,138.965831
-6.630166,14,138.991726
-11.665402,14,139.032712
0.434984,2,141.048084
-0.009715,3,141.056096
0.312509,2,141.061069
0.931425,1,141.063092
0.36959,3,141.070204
-9.454616,14,141.097108
-12.177396,14,141.140064
-8.752103,14,141.185977
-8.350535,14,141.232975
-8.655019,14,141.278106
-0.501855,3,143.27982
-10.620722,14,143.326421
-9.238147,14,143.374623
-8.896917,14,143.421402
-0.333302,3,143.433403
-8.727204,13,143.480376
-6.532455,11,143.526012
-7.05748,14,143.576109
-3.11399,7,143.603329
-4.857378,13,143.64631
0.96253,1,145.658553
-12.139231,14,145.707471
-0.828987,3,145.721469
-2.494297,8,145.749469
0.84952,1,145.755467
-6.545737,14,145.802365
-1.168315,4,145.817374
-0.420152,3,145.829374
-13.786235,14,145.877466
0.835339,1,145.882508
0.573016,2,147.965525
-8.43427,14,148.0144
-11.559361,14,148.062411
-1.815815,6,148.083538
0.086752,2,148.092316
-11.949985,14,148.141319
0.813543,1,148.147321
-2.664796,8,148.170322
0.128799,2,148.179425
-1.627443,4,148.195193
-9.678236,14,150.274176
0.728513,2,150.281158
-13.462297,14,150.331836
-10.096831,14,150.384894
-8.646449,14,150.431
-7.156634,14,150.475065
-13.314206,14,150.505203
-1.950525,7,150.519165
-12.251371,14,150.545162
-8.956374,14,150.573169
0.319915,2,152.495821
-4.419458,7,152.521842
-0.718848,4,152.537756
-9.068722,14,152.585958
-13.075851,14,152.632732
-3.140597,8,152.659736
-13.079042,14,152.707631
0.215049,3,152.72058
-10.039482,14,152.767623
-3.056039,10,152.801591
0.555495,2,154.84693
-11.433773,14,154.893067
-6.217206,14,154.939866
-6.907199,14,154.985999
-12.605453,14,155.033474
-9.943433,14,155.079467
0.883877,1,155.084601
-6.961708,14,155.132347
-9.373072,14,155.178345
-5.424245,14,155.225246
-12.485086,14,157.31699
-3.569462,6,157.338955
-9.421674,14,157.385125
-7.975499,14,157.431894
-10.422818,14,157.479894
-6.310169,12,157.520747
0.406635,2,157.528785
-7.565762,14,157.576777
0.666153,2,157.584922
-11.370355,14,157.632682
-13.887176,14,159.799074
-0.894909,4,159.815209
0.51786,2,159.824209
-10.940508,14,159.872162
-11.657544,14,159.924065
-7.910004,14,159.972063
-9.609283,14,160.02096
-1.667741,9,160.052033
-9.871174,14,160.098858
-13.153759,14,160.148046
-10.50179,14,162.130158
-0.854935,5,162.148158
-12.441561,14,162.195325
-12.953496,14,162.242238
-11.660751,14,162.289424
-13.907307,14,162.336235
-10.47628,14,162.383235
0.839217,1,162.388406
0.033993,4,162.403245
0.496497,2,162.412255
-11.347131,14,164.435036
0.050517,3,164.442014
-11.175881,14,164.468004
-13.48961,14,164.506146
-13.29204,14,164.552149
0.933172,1,164.557149
-1.535263,6,164.57914
-13.656086,14,164.627339
-0.348541,3,164.639338
-13.938844,14,164.686345
-1.31852,4,166.530839
-9.298967,14,166.577838
-2.828935,6,166.598887
-10.595979,14,166.644067
-7.160262,14,166.691058
0.928748,1,166.696141
-7.927632,14,166.742265
-0.51205,5,166.760257
-4.945782,10,166.794305
-9.390956,13,166.837432
-2.016897,5,168.642724
-7.927868,14,168.691699
-13.260399,14,168.743927
-9.297468,14,168.808974
-9.238427,14,168.871084
-13.012162,14,168.933313
-5.428981,11,168.974314
-10.000482,14,169.025935
0.822898,1,169.031934
-12.353357,14,169.087937
-12.250923,14,171.2326
-11.445156,14,171.287605
-11.608526,14,171.339509
-1.192792,7,171.366518
-9.944073,14,171.419417
0.872732,1,171.425417
-11.601659,14,171.479417
0.922167,1,171.485419
-9.91455,14,171.536328
-2.725036,7,171.564329
-0.929834,3,173.903874
-10.058217,14,173.95103
-13.112592,14,173.99803
-11.317847,14,174.047212
0.90449,1,174.053219
-11.371746,14,174.080211
0.836112,1,174.08322
-2.068161,7,174.107266
-13.62621,14,174.154352
-11.85249,14,174.200362
-10.767181,14,176.523592
-12.027398,14,176.580606
-4.394361,8,176.608657
-8.000363,14,176.655749
-0.4566,3,176.667756
-12.893092,14,176.716797
-3.530869,9,176.757911
-12.288038,14,176.825155
0.902004,1,176.832157
-0.706798,3,176.848164
-12.911824,14,178.179338
-9.334103,14,178.206304
-1.876606,6,178.219378
-9.715127,14,178.244978
