#{"t_start": 1734950681.6601818, "env_id": "GraspEnv_v3"}
r,l,t--12.744026,14,2.629305
-3.539808,14,35.889145
-11.027868,12,35.908144
-0.120114,1,35.910145
-9.465102,14,35.9312
-9.037268,14,35.952762
-1.16878,5,35.962762
-7.980453,11,35.979753
-10.126461,13,36.129523
0.875874,1,36.137148
0.874785,1,36.140157
-0.870565,4,36.148139
-8.015927,14,36.171162
-4.005102,14,36.194153
0.947459,1,36.196138
-3.91717,14,36.219157
-6.510701,14,36.240376
-0.119921,2,36.245347
-7.678305,14,36.26739
-8.165935,14,36.441741
0.216977,2,36.446741
-8.708205,13,36.484745
0.8676,1,36.487772
-0.126322,2,36.49274
-0.254639,3,36.500746
-12.814538,14,36.522814
-6.953886,10,36.539456
-4.685303,12,36.560475
-0.258154,3,36.566476
-5.99796,11,36.585456
-0.244402,3,36.591454
-6.543601,14,36.613454
-9.069407,12,36.768656
-12.825107,14,36.796619
-3.690748,6,36.807607
-12.076806,14,36.829654
0.916732,1,36.832669
-1.767196,5,36.841271
-0.470423,3,36.84628
-13.075647,14,36.871274
-5.485262,9,36.886267
-9.534847,14,36.909269
-10.59025,14,36.931324
-0.93662,3,36.936325
-9.355954,14,37.131519
-0.824031,3,37.137073
-8.244581,14,37.160125
0.872549,1,37.163119
-1.651609,7,37.175126
-8.693422,14,37.198121
-11.452925,14,37.220125
-8.294359,14,37.244843
-5.007406,14,37.267843
-5.98059,9,37.444285
-2.726504,5,37.45728
-9.784216,14,37.482284
-4.037357,10,37.49928
0.958403,1,37.502274
-3.858909,7,37.514285
-7.875788,14,37.538612
-13.422984,14,37.563605
-3.691321,6,37.574607
-8.015063,14,37.597628
-1.921395,5,37.605664
0.68288,2,37.610616
0.885949,1,37.612624
-1.373462,6,37.781602
-1.997893,6,37.795602
-9.884159,14,37.820603
0.957693,1,37.82262
-12.966038,14,37.845836
-11.788809,14,37.867892
-0.143756,1,37.870843
-2.977062,5,37.878832
0.729176,2,37.882862
-1.788334,3,37.888843
-9.390284,14,37.909829
-7.187727,14,37.930917
0.914592,1,37.933911
-0.954873,4,37.941087
-13.6159,14,38.17767
0.845217,1,38.181648
-9.266325,14,38.207641
-4.855645,9,38.222654
-12.326725,14,38.244825
-9.873701,14,38.266818
-10.500582,14,38.289827
-8.05962,14,38.310841
-5.40366,8,38.323848
-9.976849,14,38.469372
0.22824,4,38.4784
-0.82984,5,38.488373
-2.803569,8,38.501402
-12.211643,14,38.522361
-13.115387,14,38.544051
-3.806319,14,38.565053
-7.952302,12,38.584053
-1.555198,4,38.591053
-10.329913,14,38.613053
-3.243051,6,38.771924
-12.775697,14,38.800921
-12.85629,14,38.822915
-7.795415,14,38.847141
-7.597725,11,38.867138
0.565716,2,38.872132
-1.314169,4,38.880138
-8.945526,14,38.905145
0.530523,2,38.90913
-9.787833,14,38.931187
-0.029551,2,38.936195
-3.94099,8,39.098685
-10.415466,14,39.124668
-1.561058,5,39.133773
-0.150601,1,39.13676
-9.246338,14,39.15991
-10.007428,14,39.180907
-2.857272,9,39.195922
-1.707955,7,39.208946
-1.45363,8,39.222909
-9.410948,14,39.246202
-0.428325,4,39.254158
-10.17878,14,39.409453
-0.848877,3,39.416432
-0.701705,3,39.422451
-0.797077,3,39.42853
-1.794825,4,39.436523
0.3246,2,39.440523
-0.611728,3,39.446166
-0.92506,3,39.452213
-9.841434,14,39.476189
-3.214012,6,39.485169
-9.996509,14,39.50819
-11.830799,14,39.530278
-1.308229,7,39.541822
-4.354741,10,39.558864
-2.954012,6,39.569868
-2.562144,7,39.75141
-0.024715,3,39.759413
0.908529,1,39.762423
-8.939616,12,39.782438
-9.753209,14,39.804406
-8.398663,14,39.826401
-5.765219,9,39.840464
-1.029751,5,39.848587
-8.138322,14,39.869594
-0.065016,2,39.873602
0.550957,2,39.877594
-1.819355,5,39.885591
-0.868219,5,39.895584
-5.827422,11,40.059913
-10.249096,14,40.086922
-13.069481,14,40.110925
-1.347608,3,40.115925
0.454166,2,40.120913
-3.988294,6,40.131997
-0.026395,3,40.142994
0.191896,2,40.14812
-1.396408,6,40.158114
-1.521447,4,40.165112
0.856462,1,40.168116
0.154642,2,40.172123
-7.315637,13,40.195123
-7.779868,13,40.217114
-0.9044,2,40.221149
-8.500955,14,40.402223
-6.07373,14,40.429279
-5.292151,9,40.444918
-9.614234,12,40.464918
